"site","year","sp","ab"
4001,2016,530,2
4001,2016,540,19
4001,2016,590,387
4001,2016,1250,1
4001,2016,1400,3
4001,2016,1420,2
4001,2016,1870,1
4001,2016,2140,1
4001,2016,2490,2
4001,2016,2580,1
4001,2016,2610,2
4001,2016,2640,2
4001,2016,2730,5
4001,2016,3080,3
4001,2016,3091,5
4001,2016,3131,6
4001,2016,3160,12
4001,2016,3310,2
4001,2016,3420,3
4001,2016,3570,1
4001,2016,4440,1
4001,2016,4470,2
4001,2016,4740,23
4001,2016,4750,4
4001,2016,4880,5
4001,2016,4930,1
4001,2016,4950,60
4001,2016,4980,56
4001,2016,5011,60
4001,2016,5100,60
4001,2016,5290,1
4001,2016,5400,13
4001,2016,5420,13
4001,2016,5460,3
4001,2016,5610,21
4001,2016,6050,1
4001,2016,6120,1
4001,2016,6130,7
4001,2016,6140,12
4001,2016,6810,1
4001,2016,6882,24
4001,2016,7610,17
4002,2016,10,9
4002,2016,20,1
4002,2016,530,1
4002,2016,540,10
4002,2016,590,5
4002,2016,640,2
4002,2016,1200,4
4002,2016,1250,6
4002,2016,1320,35
4002,2016,1350,8
4002,2016,1370,4
4002,2016,1400,3
4002,2016,1410,2
4002,2016,1430,1
4002,2016,1490,4
4002,2016,1720,1
4002,2016,2240,3
4002,2016,2300,7
4002,2016,2490,1
4002,2016,2580,1
4002,2016,2630,19
4002,2016,2730,6
4002,2016,2881,13
4002,2016,3091,2
4002,2016,3160,34
4002,2016,3370,2
4002,2016,3420,1
4002,2016,3750,1
4002,2016,4440,2
4002,2016,4470,10
4002,2016,4620,1
4002,2016,4670,2
4002,2016,4740,52
4002,2016,4750,2
4002,2016,4880,15
4002,2016,4930,35
4002,2016,4950,54
4002,2016,4970,3
4002,2016,4980,90
4002,2016,5011,135
4002,2016,5100,25
4002,2016,5110,14
4002,2016,5290,1
4002,2016,5330,4
4002,2016,5380,1
4002,2016,5400,42
4002,2016,5420,35
4002,2016,5610,7
4002,2016,6120,325
4002,2016,6130,17
4002,2016,6140,1
4002,2016,6270,1
4002,2016,6520,5
4002,2016,6882,95
4002,2016,7050,1
4002,2016,7210,10
4002,2016,7610,60
4002,2016,22860,17
4003,2016,30,4
4003,2016,40,60
4003,2016,530,3
4003,2016,590,5
4003,2016,1320,33
4003,2016,1350,13
4003,2016,1370,4
4003,2016,1400,5
4003,2016,1420,14
4003,2016,1430,2
4003,2016,1460,1
4003,2016,1490,14
4003,2016,1720,86
4003,2016,2210,1
4003,2016,2250,1
4003,2016,2490,3
4003,2016,2580,8
4003,2016,2640,8
4003,2016,2730,7
4003,2016,3080,2
4003,2016,3160,4
4003,2016,3310,4
4003,2016,3370,1
4003,2016,3420,5
4003,2016,3480,10
4003,2016,3750,3
4003,2016,4440,2
4003,2016,4570,2
4003,2016,4740,30
4003,2016,4860,1
4003,2016,4930,15
4003,2016,4950,44
4003,2016,4970,4
4003,2016,4980,16
4003,2016,5011,64
4003,2016,5100,14
4003,2016,5380,6
4003,2016,5390,2
4003,2016,5400,14
4003,2016,5420,17
4003,2016,5610,2
4003,2016,6050,1
4003,2016,6120,22
4003,2016,6130,8
4003,2016,6882,3
4003,2016,7610,5
4003,2016,22860,3
4004,2016,534,14
4004,2016,1320,19
4004,2016,1350,3
4004,2016,1400,1
4004,2016,1420,2
4004,2016,2240,1
4004,2016,2250,3
4004,2016,2300,3
4004,2016,2640,1
4004,2016,2730,7
4004,2016,3131,11
4004,2016,3160,2
4004,2016,3310,3
4004,2016,3320,1
4004,2016,3420,8
4004,2016,4440,6
4004,2016,4470,3
4004,2016,4740,2
4004,2016,4750,18
4004,2016,4860,2
4004,2016,4880,10
4004,2016,4930,118
4004,2016,4950,23
4004,2016,4970,1
4004,2016,4980,11
4004,2016,5011,53
4004,2016,5070,1
4004,2016,5100,26
4004,2016,5400,8
4004,2016,5420,25
4004,2016,5610,11
4004,2016,6130,2
4004,2016,6140,1
4004,2016,6520,2
4004,2016,6882,7
4004,2016,7210,1
4004,2016,7610,12
4004,2016,22860,1
4006,2016,1320,4
4006,2016,1720,35
4006,2016,2490,2
4006,2016,2580,1
4006,2016,2640,8
4006,2016,2730,2
4006,2016,2881,6
4006,2016,3080,5
4006,2016,3091,2
4006,2016,3131,5
4006,2016,3160,16
4006,2016,3310,2
4006,2016,4440,3
4006,2016,4470,2
4006,2016,4661,1
4006,2016,4740,73
4006,2016,4750,11
4006,2016,4880,6
4006,2016,4930,5
4006,2016,4950,20
4006,2016,4980,39
4006,2016,5011,133
4006,2016,5100,17
4006,2016,5110,6
4006,2016,5290,2
4006,2016,5380,3
4006,2016,5390,3
4006,2016,5400,34
4006,2016,5420,16
4006,2016,5460,7
4006,2016,5520,3
4006,2016,5610,6
4006,2016,6050,17
4006,2016,6130,3
4006,2016,6190,2
4006,2016,6220,2
4006,2016,6810,1
4006,2016,6882,15
4006,2016,7000,4
4006,2016,7050,6
4006,2016,7210,2
4006,2016,7610,3
4009,2016,40,22
4009,2016,540,134
4009,2016,1320,17
4009,2016,1350,3
4009,2016,1370,2
4009,2016,1400,3
4009,2016,1420,16
4009,2016,1460,2
4009,2016,1490,12
4009,2016,1530,11
4009,2016,1670,30
4009,2016,1720,20
4009,2016,2210,1
4009,2016,2250,4
4009,2016,2300,2
4009,2016,2490,1
4009,2016,2580,9
4009,2016,2610,3
4009,2016,2640,2
4009,2016,2730,13
4009,2016,2881,2
4009,2016,3091,1
4009,2016,3131,19
4009,2016,3160,3
4009,2016,3310,2
4009,2016,3370,3
4009,2016,3420,11
4009,2016,3480,1
4009,2016,3550,1
4009,2016,3670,2
4009,2016,4440,4
4009,2016,4470,1
4009,2016,4670,1
4009,2016,4740,86
4009,2016,4750,50
4009,2016,4860,6
4009,2016,4880,17
4009,2016,4930,49
4009,2016,4950,132
4009,2016,4980,36
4009,2016,5011,56
4009,2016,5100,13
4009,2016,5400,68
4009,2016,5420,33
4009,2016,5610,24
4009,2016,6120,261
4009,2016,6130,8
4009,2016,6520,1
4009,2016,6882,52
4009,2016,7210,7
4009,2016,7610,9
4010,2016,70,1
4010,2016,1320,1
4010,2016,2300,3
4010,2016,2630,15
4010,2016,2730,2
4010,2016,3000,1
4010,2016,3340,1
4010,2016,3370,4
4010,2016,3900,1
4010,2016,4021,4
4010,2016,4130,6
4010,2016,4590,1
4010,2016,4620,1
4010,2016,4660,1
4010,2016,4661,3
4010,2016,4670,4
4010,2016,4690,4
4010,2016,4750,16
4010,2016,4840,8
4010,2016,4860,17
4010,2016,4880,13
4010,2016,4910,2
4010,2016,4930,1
4010,2016,4950,31
4010,2016,4980,5
4010,2016,5070,1
4010,2016,5100,4
4010,2016,5290,2
4010,2016,5330,1
4010,2016,5400,3
4010,2016,5420,14
4010,2016,5480,1
4010,2016,5540,28
4010,2016,5580,4
4010,2016,5600,14
4010,2016,5610,43
4010,2016,5670,7
4010,2016,5830,11
4010,2016,5960,1
4010,2016,5990,2
4010,2016,6140,40
4010,2016,6160,8
4010,2016,6190,19
4010,2016,6240,1
4010,2016,6270,13
4010,2016,6470,12
4010,2016,6520,12
4010,2016,6560,31
4010,2016,6750,16
4010,2016,6800,3
4010,2016,6810,5
4010,2016,6850,2
4010,2016,6870,3
4010,2016,7210,24
4010,2016,7280,2
4010,2016,7380,1
4010,2016,7400,8
4010,2016,7480,1
4010,2016,7490,19
4010,2016,7580,48
4010,2016,7610,34
4010,2016,7630,1
4011,2016,30,2
4011,2016,40,4
4011,2016,1320,40
4011,2016,1350,6
4011,2016,1370,2
4011,2016,1390,2
4011,2016,1400,5
4011,2016,1420,7
4011,2016,1430,10
4011,2016,1490,18
4011,2016,1670,8
4011,2016,1720,9
4011,2016,2140,3
4011,2016,2210,14
4011,2016,2240,60
4011,2016,2250,7
4011,2016,2580,5
4011,2016,2610,5
4011,2016,2730,27
4011,2016,3080,1
4011,2016,3131,6
4011,2016,3160,7
4011,2016,3310,5
4011,2016,3370,3
4011,2016,3420,2
4011,2016,4200,1
4011,2016,4440,19
4011,2016,4470,4
4011,2016,4750,2
4011,2016,4880,16
4011,2016,4930,2
4011,2016,4950,46
4011,2016,4970,25
4011,2016,4980,86
4011,2016,5011,85
4011,2016,5100,136
4011,2016,5400,11
4011,2016,5420,10
4011,2016,5450,5
4011,2016,5610,61
4011,2016,6050,42
4011,2016,6130,7
4011,2016,6140,1
4011,2016,6220,1
4011,2016,7000,1
4011,2016,7610,1
4013,2016,30,3
4013,2016,60,1
4013,2016,770,26
4013,2016,1320,53
4013,2016,1350,8
4013,2016,1390,2
4013,2016,1400,11
4013,2016,1410,2
4013,2016,1420,9
4013,2016,1490,5
4013,2016,1530,1
4013,2016,1670,7
4013,2016,1720,1
4013,2016,1940,1
4013,2016,2140,12
4013,2016,2210,24
4013,2016,2300,22
4013,2016,2580,1
4013,2016,2610,1
4013,2016,2730,18
4013,2016,3091,1
4013,2016,3131,20
4013,2016,3160,2
4013,2016,3310,2
4013,2016,3370,7
4013,2016,3420,1
4013,2016,4123,1
4013,2016,4440,3
4013,2016,4670,15
4013,2016,4750,31
4013,2016,4860,11
4013,2016,4880,90
4013,2016,4930,11
4013,2016,4950,8
4013,2016,4970,10
4013,2016,4980,144
4013,2016,5011,30
4013,2016,5070,1
4013,2016,5100,9
4013,2016,5290,4
4013,2016,5400,30
4013,2016,5420,72
4013,2016,5480,1
4013,2016,5491,1
4013,2016,5610,85
4013,2016,5810,15
4013,2016,6130,10
4013,2016,6140,11
4013,2016,6190,2
4013,2016,6220,1
4013,2016,6520,39
4013,2016,6810,3
4013,2016,7000,2
4013,2016,7210,59
4013,2016,7350,14
4013,2016,7610,20
4017,2016,2300,7
4017,2016,4590,1
4017,2016,4660,1
4017,2016,4680,1
4017,2016,4690,1
4017,2016,4840,2
4017,2016,4860,1
4017,2016,4910,5
4017,2016,5150,2
4017,2016,5330,16
4017,2016,5420,1
4017,2016,5540,4
4017,2016,5600,4
4017,2016,5677,17
4017,2016,5830,5
4017,2016,5850,8
4017,2016,6460,4
4017,2016,6550,1
4017,2016,6556,6
4017,2016,6850,3
4017,2016,7280,1
4017,2016,7480,1
4017,2016,7490,6
4017,2016,7560,1
4017,2016,7580,78
4017,2016,7590,3
4017,2016,7610,19
4017,2016,7630,16
4020,2016,30,1
4020,2016,60,4
4020,2016,540,23
4020,2016,590,650
4020,2016,770,47
4020,2016,1320,23
4020,2016,1350,18
4020,2016,1370,1
4020,2016,1390,17
4020,2016,1400,18
4020,2016,1420,26
4020,2016,1460,10
4020,2016,1490,4
4020,2016,1500,2
4020,2016,1530,2
4020,2016,1670,3
4020,2016,1720,2
4020,2016,1900,13
4020,2016,2060,1
4020,2016,2140,39
4020,2016,2210,9
4020,2016,2240,4
4020,2016,2250,2
4020,2016,2300,21
4020,2016,2490,6
4020,2016,2580,8
4020,2016,2730,2
4020,2016,3091,5
4020,2016,3131,8
4020,2016,3160,3
4020,2016,3310,1
4020,2016,3370,7
4020,2016,3420,1
4020,2016,3750,3
4020,2016,3930,1
4020,2016,4120,1
4020,2016,4440,9
4020,2016,4670,9
4020,2016,4740,1
4020,2016,4750,71
4020,2016,4860,8
4020,2016,4880,53
4020,2016,4930,103
4020,2016,4950,18
4020,2016,4970,93
4020,2016,4980,130
4020,2016,5011,83
4020,2016,5070,9
4020,2016,5100,15
4020,2016,5110,1
4020,2016,5290,4
4020,2016,5400,16
4020,2016,5420,39
4020,2016,5450,1
4020,2016,5491,1
4020,2016,5610,36
4020,2016,5810,10
4020,2016,6130,2
4020,2016,6140,21
4020,2016,6190,1
4020,2016,6220,1
4020,2016,6270,11
4020,2016,6520,14
4020,2016,6882,22
4020,2016,7000,1
4020,2016,7040,1
4020,2016,7050,1
4020,2016,7210,27
4020,2016,7350,11
4020,2016,7610,13
4020,2016,7680,2
4022,2016,20,2
4022,2016,70,1
4022,2016,590,1
4022,2016,770,10
4022,2016,1320,2
4022,2016,1390,1
4022,2016,1400,4
4022,2016,1470,1
4022,2016,1500,2
4022,2016,1670,6
4022,2016,1940,2
4022,2016,2060,13
4022,2016,2140,4
4022,2016,2300,26
4022,2016,2630,1
4022,2016,2730,4
4022,2016,3131,7
4022,2016,3160,11
4022,2016,3370,11
4022,2016,3420,1
4022,2016,3700,1
4022,2016,3920,5
4022,2016,3930,2
4022,2016,4020,9
4022,2016,4050,1
4022,2016,4123,3
4022,2016,4440,9
4022,2016,4620,7
4022,2016,4661,5
4022,2016,4670,14
4022,2016,4750,26
4022,2016,4860,12
4022,2016,4880,53
4022,2016,4930,112
4022,2016,4950,9
4022,2016,4970,15
4022,2016,4980,115
4022,2016,5011,4
4022,2016,5070,4
4022,2016,5100,11
4022,2016,5290,16
4022,2016,5400,1
4022,2016,5420,18
4022,2016,5480,10
4022,2016,5580,4
4022,2016,5600,13
4022,2016,5610,32
4022,2016,5810,9
4022,2016,5830,4
4022,2016,5840,1
4022,2016,6130,5
4022,2016,6140,30
4022,2016,6160,1
4022,2016,6190,6
4022,2016,6240,3
4022,2016,6260,3
4022,2016,6270,1
4022,2016,6520,11
4022,2016,6556,3
4022,2016,6810,9
4022,2016,6850,1
4022,2016,6882,4
4022,2016,7210,56
4022,2016,7270,1
4022,2016,7280,6
4022,2016,7350,14
4022,2016,7490,7
4022,2016,7590,1
4022,2016,7610,44
4022,2016,7680,4
4025,2016,1290,5
4025,2016,1320,8
4025,2016,1520,8
4025,2016,1720,14
4025,2016,2630,5
4025,2016,2730,1
4025,2016,3520,1
4025,2016,3640,1
4025,2016,3930,1
4025,2016,4690,1
4025,2016,4840,1
4025,2016,4860,6
4025,2016,5330,15
4025,2016,5540,1
4025,2016,5580,5
4025,2016,5600,29
4025,2016,5670,1
4025,2016,5677,9
4025,2016,5830,1
4025,2016,6120,1
4025,2016,6190,1
4025,2016,6270,3
4025,2016,6460,1
4025,2016,6470,27
4025,2016,6550,8
4025,2016,6556,42
4025,2016,6680,1
4025,2016,6750,1
4025,2016,7010,1
4025,2016,7280,2
4025,2016,7380,4
4025,2016,7400,2
4025,2016,7480,7
4025,2016,7490,7
4025,2016,7540,1
4025,2016,7580,15
4025,2016,7610,21
4025,2016,7630,14
4026,2016,30,1
4026,2016,40,7
4026,2016,60,1
4026,2016,600,15
4026,2016,770,10
4026,2016,1320,19
4026,2016,1350,7
4026,2016,1390,10
4026,2016,1400,15
4026,2016,1420,9
4026,2016,1430,8
4026,2016,1490,2
4026,2016,1530,2
4026,2016,1670,23
4026,2016,1720,2
4026,2016,1900,3
4026,2016,1940,1
4026,2016,2140,27
4026,2016,2210,38
4026,2016,2300,24
4026,2016,2730,5
4026,2016,3131,15
4026,2016,3160,2
4026,2016,3370,3
4026,2016,3570,1
4026,2016,3930,1
4026,2016,4120,2
4026,2016,4440,4
4026,2016,4661,2
4026,2016,4670,5
4026,2016,4750,39
4026,2016,4860,8
4026,2016,4880,47
4026,2016,4930,24
4026,2016,4950,13
4026,2016,4970,15
4026,2016,4980,82
4026,2016,5011,8
4026,2016,5070,4
4026,2016,5100,2
4026,2016,5290,2
4026,2016,5400,16
4026,2016,5420,19
4026,2016,5491,2
4026,2016,5580,2
4026,2016,5610,32
4026,2016,5810,13
4026,2016,5830,1
4026,2016,5840,2
4026,2016,6120,6
4026,2016,6140,3
4026,2016,6160,18
4026,2016,6190,8
4026,2016,6240,8
4026,2016,6270,7
4026,2016,6520,13
4026,2016,6810,2
4026,2016,7210,26
4026,2016,7240,2
4026,2016,7610,19
4026,2016,22860,1
4028,2016,540,14
4028,2016,1200,12
4028,2016,1320,16
4028,2016,1350,8
4028,2016,1370,4
4028,2016,1390,2
4028,2016,1400,16
4028,2016,1420,3
4028,2016,1460,11
4028,2016,1490,4
4028,2016,1500,7
4028,2016,1530,1
4028,2016,1670,2
4028,2016,1720,2
4028,2016,2140,21
4028,2016,2210,14
4028,2016,2250,1
4028,2016,2300,11
4028,2016,2730,1
4028,2016,3160,2
4028,2016,3370,4
4028,2016,3940,2
4028,2016,4120,2
4028,2016,4440,1
4028,2016,4661,1
4028,2016,4670,4
4028,2016,4750,2
4028,2016,4860,5
4028,2016,4880,28
4028,2016,4950,1
4028,2016,4980,30
4028,2016,5070,1
4028,2016,5100,4
4028,2016,5580,4
4028,2016,5600,2
4028,2016,5610,16
4028,2016,5810,2
4028,2016,5930,1
4028,2016,6130,3
4028,2016,6140,6
4028,2016,6190,3
4028,2016,6240,5
4028,2016,6520,42
4028,2016,6556,1
4028,2016,6810,2
4028,2016,7040,1
4028,2016,7610,39
4029,2016,20,1
4029,2016,530,64
4029,2016,540,71
4029,2016,590,24
4029,2016,690,1
4029,2016,1200,1
4029,2016,1320,17
4029,2016,1350,6
4029,2016,1370,1
4029,2016,1400,2
4029,2016,1420,4
4029,2016,1510,1
4029,2016,1530,1
4029,2016,1720,2
4029,2016,1940,1
4029,2016,2140,6
4029,2016,2210,1
4029,2016,2300,10
4029,2016,2630,2
4029,2016,2730,2
4029,2016,3131,8
4029,2016,3370,4
4029,2016,3420,1
4029,2016,3940,1
4029,2016,4020,1
4029,2016,4120,1
4029,2016,4440,3
4029,2016,4661,5
4029,2016,4670,10
4029,2016,4750,15
4029,2016,4770,1
4029,2016,4860,19
4029,2016,4880,61
4029,2016,4930,37
4029,2016,4950,9
4029,2016,4980,48
4029,2016,5011,5
4029,2016,5070,1
4029,2016,5100,14
4029,2016,5170,1
4029,2016,5290,9
4029,2016,5400,11
4029,2016,5420,18
4029,2016,5580,9
4029,2016,5600,4
4029,2016,5610,68
4029,2016,5810,17
4029,2016,5830,4
4029,2016,6130,2
4029,2016,6140,20
4029,2016,6190,2
4029,2016,6240,4
4029,2016,6270,1
4029,2016,6520,11
4029,2016,6810,3
4029,2016,6870,1
4029,2016,6882,5
4029,2016,7040,1
4029,2016,7210,39
4029,2016,7280,1
4029,2016,7350,11
4029,2016,7610,37
4030,2016,540,2
4030,2016,1320,5
4030,2016,1420,1
4030,2016,1720,8
4030,2016,2140,1
4030,2016,2300,1
4030,2016,2490,1
4030,2016,3370,3
4030,2016,3600,1
4030,2016,3750,1
4030,2016,4020,1
4030,2016,4120,2
4030,2016,4440,1
4030,2016,4560,1
4030,2016,4620,2
4030,2016,4661,8
4030,2016,4670,9
4030,2016,4750,4
4030,2016,4770,1
4030,2016,4860,16
4030,2016,4880,28
4030,2016,4930,51
4030,2016,4950,5
4030,2016,4980,26
4030,2016,5011,2
4030,2016,5070,2
4030,2016,5100,9
4030,2016,5290,5
4030,2016,5400,7
4030,2016,5420,17
4030,2016,5580,14
4030,2016,5600,7
4030,2016,5610,19
4030,2016,5810,22
4030,2016,5830,6
4030,2016,5950,5
4030,2016,6070,1
4030,2016,6120,4
4030,2016,6130,9
4030,2016,6140,10
4030,2016,6160,2
4030,2016,6190,2
4030,2016,6240,10
4030,2016,6260,1
4030,2016,6270,3
4030,2016,6460,1
4030,2016,6520,10
4030,2016,6740,3
4030,2016,6810,1
4030,2016,6870,1
4030,2016,7040,1
4030,2016,7210,26
4030,2016,7280,1
4030,2016,7350,3
4030,2016,7580,1
4030,2016,7610,30
4031,2016,534,4
4031,2016,540,99
4031,2016,1320,9
4031,2016,2140,2
4031,2016,2300,6
4031,2016,2730,2
4031,2016,3131,12
4031,2016,3370,3
4031,2016,3600,1
4031,2016,3930,2
4031,2016,3940,3
4031,2016,4020,6
4031,2016,4560,1
4031,2016,4620,1
4031,2016,4661,6
4031,2016,4670,8
4031,2016,4750,6
4031,2016,4860,6
4031,2016,4880,46
4031,2016,4930,16
4031,2016,4950,12
4031,2016,4980,20
4031,2016,5011,15
4031,2016,5100,14
4031,2016,5290,2
4031,2016,5400,6
4031,2016,5420,41
4031,2016,5480,2
4031,2016,5580,29
4031,2016,5600,13
4031,2016,5610,66
4031,2016,5670,1
4031,2016,5810,39
4031,2016,5830,18
4031,2016,5950,1
4031,2016,6130,1
4031,2016,6140,1
4031,2016,6240,28
4031,2016,6260,1
4031,2016,6270,1
4031,2016,6360,1
4031,2016,6520,25
4031,2016,6550,2
4031,2016,6740,3
4031,2016,6810,1
4031,2016,7040,1
4031,2016,7210,30
4031,2016,7280,2
4031,2016,7350,19
4031,2016,7490,4
4031,2016,7590,1
4031,2016,7610,26
4034,2016,1320,1
4034,2016,2300,13
4034,2016,2540,1
4034,2016,3600,1
4034,2016,4010,1
4034,2016,4050,1
4034,2016,4123,1
4034,2016,4590,3
4034,2016,4661,8
4034,2016,4670,2
4034,2016,4840,5
4034,2016,4860,5
4034,2016,4880,1
4034,2016,4950,1
4034,2016,4980,1
4034,2016,5150,3
4034,2016,5170,2
4034,2016,5420,2
4034,2016,5540,2
4034,2016,5580,10
4034,2016,5600,14
4034,2016,5670,1
4034,2016,5677,6
4034,2016,5830,13
4034,2016,6270,6
4034,2016,6460,3
4034,2016,6470,1
4034,2016,6550,6
4034,2016,6810,1
4034,2016,6850,2
4034,2016,7040,1
4034,2016,7280,1
4034,2016,7350,1
4034,2016,7490,28
4034,2016,7580,27
4034,2016,7590,2
4034,2016,7610,50
4034,2016,7630,56
4037,2016,534,162
4037,2016,540,3
4037,2016,590,3
4037,2016,770,2
4037,2016,1320,8
4037,2016,1370,1
4037,2016,1400,8
4037,2016,1420,5
4037,2016,1430,3
4037,2016,1530,1
4037,2016,1670,4
4037,2016,1720,8
4037,2016,2140,7
4037,2016,2210,1
4037,2016,2300,6
4037,2016,3131,31
4037,2016,3600,2
4037,2016,4120,2
4037,2016,4440,1
4037,2016,4560,2
4037,2016,4661,3
4037,2016,4750,25
4037,2016,4860,1
4037,2016,4880,51
4037,2016,4930,8
4037,2016,4950,2
4037,2016,4970,2
4037,2016,4980,21
4037,2016,5011,3
4037,2016,5100,26
4037,2016,5400,2
4037,2016,5420,2
4037,2016,5480,19
4037,2016,5580,6
4037,2016,5600,9
4037,2016,5610,47
4037,2016,5810,15
4037,2016,5830,4
4037,2016,6130,2
4037,2016,6140,5
4037,2016,6240,12
4037,2016,6360,1
4037,2016,6520,8
4037,2016,7210,7
4037,2016,7350,5
4037,2016,7610,29
4040,2016,20,7
4040,2016,30,1
4040,2016,70,1
4040,2016,534,19
4040,2016,1320,8
4040,2016,1400,5
4040,2016,1530,2
4040,2016,1720,8
4040,2016,1900,4
4040,2016,2060,2
4040,2016,2140,3
4040,2016,2300,11
4040,2016,2630,1
4040,2016,3370,1
4040,2016,3750,1
4040,2016,3930,1
4040,2016,3940,4
4040,2016,4020,1
4040,2016,4560,1
4040,2016,4620,1
4040,2016,4670,3
4040,2016,4750,9
4040,2016,4770,2
4040,2016,4860,22
4040,2016,4880,54
4040,2016,4930,1
4040,2016,4950,3
4040,2016,4970,1
4040,2016,4980,22
4040,2016,5070,4
4040,2016,5100,7
4040,2016,5290,3
4040,2016,5420,14
4040,2016,5580,16
4040,2016,5600,4
4040,2016,5610,22
4040,2016,5670,2
4040,2016,5810,28
4040,2016,5830,7
4040,2016,5840,1
4040,2016,5950,2
4040,2016,6130,4
4040,2016,6140,5
4040,2016,6190,4
4040,2016,6240,12
4040,2016,6460,2
4040,2016,6520,9
4040,2016,6550,6
4040,2016,6740,5
4040,2016,6780,1
4040,2016,6810,11
4040,2016,7210,16
4040,2016,7280,1
4040,2016,7580,2
4040,2016,7610,48
4042,2016,2140,2
4042,2016,2300,14
4042,2016,2560,1
4042,2016,3430,1
4042,2016,3900,1
4042,2016,3920,2
4042,2016,4020,3
4042,2016,4120,1
4042,2016,4560,1
4042,2016,4620,1
4042,2016,4661,11
4042,2016,4670,6
4042,2016,4840,8
4042,2016,4860,3
4042,2016,4950,2
4042,2016,4980,6
4042,2016,5220,1
4042,2016,5290,1
4042,2016,5330,10
4042,2016,5580,49
4042,2016,5600,30
4042,2016,5610,3
4042,2016,5670,8
4042,2016,5810,1
4042,2016,5830,31
4042,2016,5950,2
4042,2016,6070,5
4042,2016,6120,37
4042,2016,6140,9
4042,2016,6190,1
4042,2016,6240,8
4042,2016,6270,23
4042,2016,6290,6
4042,2016,6470,16
4042,2016,6520,6
4042,2016,6550,46
4042,2016,6670,1
4042,2016,6740,8
4042,2016,6750,3
4042,2016,6790,11
4042,2016,6810,8
4042,2016,6860,1
4042,2016,6870,3
4042,2016,7210,2
4042,2016,7280,3
4042,2016,7350,12
4042,2016,7480,1
4042,2016,7490,10
4042,2016,7580,30
4042,2016,7590,27
4042,2016,7610,38
4042,2016,7630,2
4044,2016,20,1
4044,2016,70,1
4044,2016,1810,8
4044,2016,2060,2
4044,2016,2210,1
4044,2016,2300,11
4044,2016,2630,1
4044,2016,3330,2
4044,2016,3700,1
4044,2016,3750,2
4044,2016,3930,3
4044,2016,3940,3
4044,2016,4020,12
4044,2016,4120,12
4044,2016,4560,3
4044,2016,4620,6
4044,2016,4661,2
4044,2016,4670,39
4044,2016,4860,4
4044,2016,4880,10
4044,2016,4950,18
4044,2016,4970,1
4044,2016,4980,6
4044,2016,5110,1
4044,2016,5170,2
4044,2016,5330,12
4044,2016,5580,126
4044,2016,5600,4
4044,2016,5670,9
4044,2016,5810,1
4044,2016,5830,51
4044,2016,5950,6
4044,2016,6070,1
4044,2016,6160,1
4044,2016,6190,3
4044,2016,6240,9
4044,2016,6260,2
4044,2016,6270,26
4044,2016,6290,39
4044,2016,6360,11
4044,2016,6460,1
4044,2016,6470,9
4044,2016,6520,33
4044,2016,6550,19
4044,2016,6556,19
4044,2016,6570,2
4044,2016,6610,1
4044,2016,6670,4
4044,2016,6720,3
4044,2016,6740,39
4044,2016,6750,10
4044,2016,6790,25
4044,2016,6800,1
4044,2016,6810,10
4044,2016,6870,29
4044,2016,7280,4
4044,2016,7350,17
4044,2016,7480,3
4044,2016,7490,2
4044,2016,7580,48
4044,2016,7590,10
4044,2016,7610,60
4050,2016,70,2
4050,2016,1420,1
4050,2016,1510,3
4050,2016,1530,1
4050,2016,2140,2
4050,2016,2300,8
4050,2016,2730,1
4050,2016,3600,1
4050,2016,3900,1
4050,2016,3930,1
4050,2016,4020,3
4050,2016,4120,1
4050,2016,4620,1
4050,2016,4661,17
4050,2016,4670,4
4050,2016,4860,6
4050,2016,4980,6
4050,2016,5090,1
4050,2016,5170,2
4050,2016,5330,1
4050,2016,5580,35
4050,2016,5600,10
4050,2016,5810,1
4050,2016,5830,14
4050,2016,5840,6
4050,2016,5950,6
4050,2016,6130,1
4050,2016,6140,6
4050,2016,6190,3
4050,2016,6240,23
4050,2016,6260,4
4050,2016,6270,6
4050,2016,6360,1
4050,2016,6460,1
4050,2016,6470,4
4050,2016,6520,4
4050,2016,6550,8
4050,2016,6570,3
4050,2016,6720,3
4050,2016,6740,26
4050,2016,6750,4
4050,2016,6780,7
4050,2016,6790,7
4050,2016,6810,9
4050,2016,6860,2
4050,2016,6870,1
4050,2016,7222,2
4050,2016,7350,2
4050,2016,7580,6
4050,2016,7590,4
4050,2016,7610,27
4055,2016,540,20
4055,2016,590,77
4055,2016,1320,8
4055,2016,1420,1
4055,2016,1500,1
4055,2016,1720,15
4055,2016,1810,9
4055,2016,2140,2
4055,2016,2300,5
4055,2016,3310,1
4055,2016,3370,4
4055,2016,3600,2
4055,2016,3940,1
4055,2016,4020,6
4055,2016,4120,2
4055,2016,4620,1
4055,2016,4661,5
4055,2016,4670,3
4055,2016,4750,12
4055,2016,4860,9
4055,2016,4880,4
4055,2016,4930,5
4055,2016,4950,3
4055,2016,4980,22
4055,2016,5011,1
4055,2016,5070,1
4055,2016,5100,5
4055,2016,5400,18
4055,2016,5420,36
4055,2016,5580,14
4055,2016,5610,26
4055,2016,5810,17
4055,2016,5830,27
4055,2016,5840,2
4055,2016,5850,1
4055,2016,6070,1
4055,2016,6130,4
4055,2016,6140,1
4055,2016,6190,1
4055,2016,6240,3
4055,2016,6270,1
4055,2016,6360,1
4055,2016,6520,8
4055,2016,6750,1
4055,2016,6810,3
