"class","site","year","sp","ab"
"Reptilia",699,1984,"Elaphe_obsoleta",8
"Reptilia",699,1984,"Masticophis_flagellum",10
"Reptilia",699,1984,"Agkistrodon_contortrix",33
"Reptilia",700,2004,"Trionyx_spiniferus",1
"Reptilia",700,2004,"Sceloporus_undulatus",2
"Reptilia",700,2004,"Thamnophis_marcianus",2
"Reptilia",700,2004,"Tantilla_gracilis",3
"Reptilia",700,2004,"Sternothorus_odoratus",3
"Reptilia",700,2004,"Leptotyphlops_dulcis",3
"Reptilia",700,2004,"Trionyx_sp.",4
"Reptilia",700,2004,"Sceloporus_olivaceus",4
"Reptilia",700,2004,"Neroida_erythrogaster",4
"Reptilia",700,2004,"Virginia_striatula",5
"Reptilia",700,2004,"Hemidactylus_turcicus",7
"Reptilia",700,2004,"Scincella_lateralis",18
"Reptilia",700,2004,"Chelydra_serpentina",49
"Reptilia",700,2004,"Pseudemys_texana",64
"Reptilia",700,2004,"Trachemys_scripta",80
"Reptilia",707,1995,"Lampropeltis_triangulum",1
"Reptilia",707,1995,"Nerodia_sipedon",1
"Reptilia",707,1995,"Crotalus_atrox",1
"Reptilia",707,1995,"Crotalus_horridus",1
"Reptilia",707,1995,"Nerodia_erythrogaster",2
"Reptilia",707,1995,"Sistrurus_miliarius",2
"Reptilia",707,1995,"Cnemidophorus_sexlineatus",2
"Reptilia",707,1995,"Thamnophis_sirtalis",3
"Reptilia",707,1995,"Elaphe_obsoleta",3
"Reptilia",707,1995,"Opheodrys_aestivus",3
"Reptilia",707,1995,"Agkistrodon_piscivorus",4
"Reptilia",707,1995,"Virginia_valeriae",4
"Reptilia",707,1995,"Lampropeltis_getula",5
"Reptilia",707,1995,"Storeria_dekayi",6
"Reptilia",707,1995,"Coluber_constrictor",8
"Reptilia",707,1995,"Eumeces_laticeps",10
"Reptilia",707,1995,"Carphophis_vermis",11
"Reptilia",707,1995,"Storeria_occipitomaculata",12
"Reptilia",707,1995,"Agkistrodon_contortrix",16
"Reptilia",707,1995,"Eumeces_anthracinus",21
"Reptilia",707,1995,"Diadophis_punctatus",35
"Reptilia",707,1995,"Anolis_carolinensis",43
"Reptilia",707,1995,"Terrapene_carolina",46
"Reptilia",707,1995,"Eumeces_fasciatus",48
"Reptilia",707,1995,"Sceloporus_undulatus",93
"Reptilia",707,1995,"Scincella_lateralis",187
"Reptilia",708,1995,"Lampropeltis_triangulum",1
"Reptilia",708,1995,"Elaphe_obsoleta",1
"Reptilia",708,1995,"Storeria_dekayi",1
"Reptilia",708,1995,"Masticophis_flagellum",1
"Reptilia",708,1995,"Elaphe_guttata",1
"Reptilia",708,1995,"Virginia_striatula",1
"Reptilia",708,1995,"Nerodia_rhombifer",1
"Reptilia",708,1995,"Thamnophis_sirtalis",2
"Reptilia",708,1995,"Lampropeltis_getula",3
"Reptilia",708,1995,"Tantilla_gracilis",3
"Reptilia",708,1995,"Sistrurus_miliarius",4
"Reptilia",708,1995,"Virginia_valeriae",4
"Reptilia",708,1995,"Anolis_carolinensis",4
"Reptilia",708,1995,"Eumeces_laticeps",4
"Reptilia",708,1995,"Storeria_occipitomaculata",5
"Reptilia",708,1995,"Agkistrodon_contortrix",7
"Reptilia",708,1995,"Cnemidophorus_sexlineatus",7
"Reptilia",708,1995,"Nerodia_erythrogaster",8
"Reptilia",708,1995,"Carphophis_vermis",9
"Reptilia",708,1995,"Opheodrys_aestivus",9
"Reptilia",708,1995,"Coluber_constrictor",11
"Reptilia",708,1995,"Eumeces_anthracinus",12
"Reptilia",708,1995,"Diadophis_punctatus",18
"Reptilia",708,1995,"Agkistrodon_piscivorus",20
"Reptilia",708,1995,"Terrapene_carolina",20
"Reptilia",708,1995,"Eumeces_fasciatus",22
"Reptilia",708,1995,"Sceloporus_undulatus",110
"Reptilia",708,1995,"Scincella_lateralis",111
"Reptilia",709,1995,"Lampropeltis_getula",1
"Reptilia",709,1995,"Elaphe_obsoleta",1
"Reptilia",709,1995,"Cemophora_coccinea",1
"Reptilia",709,1995,"Heterodon_platirhinos",1
"Reptilia",709,1995,"Nerodia_erythrogaster",1
"Reptilia",709,1995,"Sistrurus_miliarius",1
"Reptilia",709,1995,"Crotalus_horridus",1
"Reptilia",709,1995,"Storeria_dekayi",2
"Reptilia",709,1995,"Opheodrys_aestivus",2
"Reptilia",709,1995,"Lampropeltis_triangulum",4
"Reptilia",709,1995,"Tantilla_gracilis",4
"Reptilia",709,1995,"Virginia_valeriae",6
"Reptilia",709,1995,"Coluber_constrictor",7
"Reptilia",709,1995,"Thamnophis_sirtalis",7
"Reptilia",709,1995,"Agkistrodon_piscivorus",7
"Reptilia",709,1995,"Storeria_occipitomaculata",7
"Reptilia",709,1995,"Agkistrodon_contortrix",8
"Reptilia",709,1995,"Eumeces_laticeps",11
"Reptilia",709,1995,"Terrapene_carolina",16
"Reptilia",709,1995,"Anolis_carolinensis",18
"Reptilia",709,1995,"Eumeces_anthracinus",26
"Reptilia",709,1995,"Carphophis_vermis",29
"Reptilia",709,1995,"Diadophis_punctatus",44
"Reptilia",709,1995,"Eumeces_fasciatus",46
"Reptilia",709,1995,"Scincella_lateralis",160
"Reptilia",709,1995,"Sceloporus_undulatus",209
"Reptilia",710,1995,"Coluber_constrictor",1
"Reptilia",710,1995,"Elaphe_obsoleta",1
"Reptilia",710,1995,"Tantilla_gracilis",1
"Reptilia",710,1995,"Thamnophis_proximus",1
"Reptilia",710,1995,"Heterodon_platirhinos",1
"Reptilia",710,1995,"Cnemidophorus_sexlineatus",1
"Reptilia",710,1995,"Thamnophis_sirtalis",2
"Reptilia",710,1995,"Lampropeltis_triangulum",2
"Reptilia",710,1995,"Storeria_dekayi",2
"Reptilia",710,1995,"Nerodia_erythrogaster",2
"Reptilia",710,1995,"Sistrurus_miliarius",3
"Reptilia",710,1995,"Eumeces_laticeps",3
"Reptilia",710,1995,"Nerodia_sipedon",4
"Reptilia",710,1995,"Opheodrys_aestivus",5
"Reptilia",710,1995,"Virginia_valeriae",5
"Reptilia",710,1995,"Agkistrodon_piscivorus",10
"Reptilia",710,1995,"Storeria_occipitomaculata",10
"Reptilia",710,1995,"Eumeces_anthracinus",11
"Reptilia",710,1995,"Carphophis_vermis",13
"Reptilia",710,1995,"Agkistrodon_contortrix",16
"Reptilia",710,1995,"Eumeces_fasciatus",16
"Reptilia",710,1995,"Terrapene_carolina",26
"Reptilia",710,1995,"Diadophis_punctatus",29
"Reptilia",710,1995,"Sceloporus_undulatus",47
"Reptilia",710,1995,"Scincella_lateralis",69
"Reptilia",711,1990,"Elaphe_obsoleta",1
"Reptilia",711,1990,"Diadophis_punctatus",1
"Reptilia",711,1990,"Agkistrodon_piscivorus",1
"Reptilia",711,1990,"Opheodrys_aestivus",1
"Reptilia",711,1990,"Regina_regida",1
"Reptilia",711,1990,"Heterodon_platyrhinos",1
"Reptilia",711,1990,"Terrapene_carolina",2
"Reptilia",711,1990,"Micrurus_fulvius",2
"Reptilia",711,1990,"Thamnophis_proximus",4
"Reptilia",711,1990,"Coluber_constrictor",5
"Reptilia",711,1990,"Storeria_dekayi",7
"Reptilia",711,1990,"Ophisaurus_attenuatus",7
"Reptilia",711,1990,"Sceloporus_undulatus",15
"Reptilia",711,1990,"Anolis_carolinensis",25
"Reptilia",711,1990,"Cnemidophorus_sexlineatus",28
"Reptilia",711,1990,"Eumeces_anthracinus",60
"Reptilia",711,1990,"Scincella_lateralis",163
"Reptilia",712,1990,"Lampropeltis_getula",1
"Reptilia",712,1990,"Masticophis_flagellum",1
"Reptilia",712,1990,"Elaphe_guttata",1
"Reptilia",712,1990,"Storeria_occipitomaculata",1
"Reptilia",712,1990,"Terrapene_carolina",1
"Reptilia",712,1990,"Micrurus_fulvius",1
"Reptilia",712,1990,"Ophisaurus_attenuatus",2
"Reptilia",712,1990,"Eumeces_fasciatus",2
"Reptilia",712,1990,"Heterodon_platyrhinos",2
"Reptilia",712,1990,"Eumeces_laticeps",3
"Reptilia",712,1990,"Coluber_constrictor",4
"Reptilia",712,1990,"Agkistrodon_contortrix",4
"Reptilia",712,1990,"Virginia_striatula",4
"Reptilia",712,1990,"Storeria_dekayi",11
"Reptilia",712,1990,"Eumeces_anthracinus",14
"Reptilia",712,1990,"Sceloporus_undulatus",23
"Reptilia",712,1990,"Anolis_carolinensis",47
"Reptilia",712,1990,"Cnemidophorus_sexlineatus",54
"Reptilia",712,1990,"Scincella_lateralis",242
"Reptilia",721,2007,"Naja_melanoleuca",1
"Reptilia",721,2007,"Atheris_squamiger",1
"Reptilia",721,2007,"Mehelya_poensis",2
"Reptilia",721,2007,"Python_sebae",2
"Reptilia",721,2007,"Dendroaspis_jamesoni",2
"Reptilia",721,2007,"Bitis_gabonica",2
"Reptilia",721,2007,"Mabuya_maculilabris",2
"Reptilia",721,2007,"Naja_nigricollis",3
"Reptilia",721,2007,"Crocodylus_niloticus",3
"Reptilia",721,2007,"Kinixys_erosa",3
"Reptilia",721,2007,"Varanus_ornatus",3
"Reptilia",721,2007,"Osteolaemus_tetraspis",5
"Reptilia",721,2007,"Lygosoma_fernandii",5
"Reptilia",721,2007,"Causus_maculatus",6
"Reptilia",721,2007,"Grayia_smithii",7
"Reptilia",721,2007,"Gastropyxis_smaragdina",10
"Reptilia",721,2007,"Agama_agama",78
"Reptilia",721,2007,"Mabuya_affinis",92
"Reptilia",722,2007,"Python_regius",1
"Reptilia",722,2007,"Dendroaspis_jamesoni",1
"Reptilia",722,2007,"Kinixys_erosa",1
"Reptilia",722,2007,"Lygosoma_fernandii",1
"Reptilia",722,2007,"Calabaria_reinhardti",1
"Reptilia",722,2007,"Causus_maculatus",2
"Reptilia",722,2007,"Crocodylus_niloticus",2
"Reptilia",722,2007,"Grayia_smithii",2
"Reptilia",722,2007,"Gastropyxis_smaragdina",4
"Reptilia",722,2007,"Pelusios_niger",4
"Reptilia",722,2007,"Varanus_ornatus",7
"Reptilia",722,2007,"Osteolaemus_tetraspis",8
"Reptilia",722,2007,"Agama_agama",51
"Reptilia",722,2007,"Mabuya_affinis",67
"Reptilia",723,2007,"Naja_nigricollis",1
"Reptilia",723,2007,"Bitis_gabonica",1
"Reptilia",723,2007,"Pelusios_niger",1
"Reptilia",723,2007,"Naja_melanoleuca",2
"Reptilia",723,2007,"Causus_maculatus",2
"Reptilia",723,2007,"Kinixys_erosa",2
"Reptilia",723,2007,"Gastropyxis_smaragdina",4
"Reptilia",723,2007,"Varanus_ornatus",5
"Reptilia",723,2007,"Lygosoma_fernandii",7
"Reptilia",723,2007,"Agama_agama",43
"Reptilia",723,2007,"Mabuya_affinis",105
"Reptilia",724,2007,"Mehelya_poensis",1
"Reptilia",724,2007,"Python_sebae",1
"Reptilia",724,2007,"Gastropyxis_smaragdina",1
"Reptilia",724,2007,"Dendroaspis_jamesoni",1
"Reptilia",724,2007,"Causus_maculatus",1
"Reptilia",724,2007,"Crocodylus_niloticus",1
"Reptilia",724,2007,"Pelusios_niger",1
"Reptilia",724,2007,"Mabuya_maculilabris",1
"Reptilia",724,2007,"Osteolaemus_tetraspis",2
"Reptilia",724,2007,"Varanus_ornatus",2
"Reptilia",724,2007,"Grayia_smithii",5
"Reptilia",724,2007,"Lygosoma_fernandii",16
"Reptilia",724,2007,"Agama_agama",39
"Reptilia",724,2007,"Mabuya_affinis",44
"Reptilia",725,2008,"Mabuya_varia",1
"Reptilia",725,2008,"Gerrhosaurus_flavigularis",1
"Reptilia",725,2008,"Varanus_albigularis",1
"Reptilia",725,2008,"Python_sebae",1
"Reptilia",725,2008,"Chamaeleo_africanus",1
"Reptilia",725,2008,"Pristurus_flavipunctatus",1
"Reptilia",725,2008,"Philochortus_phillipsii",1
"Reptilia",725,2008,"Mabuya_quiquetaeniata",1
"Reptilia",725,2008,"Aparallactus_lunulatus",1
"Reptilia",725,2008,"Coluber_taylori",1
"Reptilia",725,2008,"Psammophis_sibilans",1
"Reptilia",725,2008,"Chalcides_ocellatus",2
"Reptilia",725,2008,"Agama_rueppelli",2
"Reptilia",725,2008,"Lygosoma_afrum",2
"Reptilia",725,2008,"Eryx_colubrinus",2
"Reptilia",725,2008,"Agama_agama",3
"Reptilia",725,2008,"Hemidactylus_macropholis",3
"Reptilia",725,2008,"Hemidactylus_squamulatus",3
"Reptilia",725,2008,"Latastia_longicaudata",4
"Reptilia",725,2008,"Mabuya_brevicollis",4
"Reptilia",725,2008,"Psammophis_punctulatus",4
"Reptilia",725,2008,"Pelomedusa_subrufa",4
"Reptilia",725,2008,"Mabuya_maculilabris",5
"Reptilia",725,2008,"Hemidactylus_sinaitus",5
"Reptilia",725,2008,"Latastia_dorai",6
"Reptilia",725,2008,"Testudo_pardalis",8
"Reptilia",725,2008,"Agama_spinosa",12
"Reptilia",725,2008,"Echis_pyramidum",12
"Reptilia",725,2008,"Varanus_niloticus",20
"Reptilia",725,2008,"Crocodylus_niloticus",24
"Reptilia",725,2008,"Mabuya_striata",150
"Reptilia",725,2008,"Tarentola_annullaris",252
"Reptilia",726,1992,"Pygopus_lepidopodus",1
"Reptilia",726,1992,"Rhynchoedura_ornata",1
"Reptilia",726,1992,"Lialis_burtonis",1
"Reptilia",726,1992,"Varanus_gouldii",1
"Reptilia",726,1992,"Ctenophorus_pictus",1
"Reptilia",726,1992,"Ctenotus_robustus",1
"Reptilia",726,1992,"Diplodactylus_intermedius",1
"Reptilia",726,1992,"Nephruris_levis",2
"Reptilia",726,1992,"Simoselaps_australis",3
"Reptilia",726,1992,"Ctenotus_schomburgkii",4
"Reptilia",726,1992,"Lucasium_damaeum",4
"Reptilia",726,1992,"Ctenophorus_fordi",5
"Reptilia",726,1992,"Ctenotus_regius",6
"Reptilia",726,1992,"Ctenotus_atlas",9
"Reptilia",726,1992,"Egernia_inornata",9
"Reptilia",727,1992,"Varanus_gouldii",1
"Reptilia",727,1992,"Lerista_punctatovittata",1
"Reptilia",727,1992,"Rampotyphlops_bituberculata",1
"Reptilia",727,1992,"Ctenotus_schomburgkii",2
"Reptilia",727,1992,"Pseudechis_nuchalis",2
"Reptilia",727,1992,"Ctenophorus_pictus",3
"Reptilia",727,1992,"Rhynchoedura_ornata",4
"Reptilia",727,1992,"Egernia_inornata",4
"Reptilia",727,1992,"Ctenotus_atlas",6
"Reptilia",727,1992,"Diplodactylus_intermedius",7
"Reptilia",727,1992,"Ctenophorus_fordi",8
"Reptilia",727,1992,"Lucasium_damaeum",8
"Reptilia",727,1992,"Nephruris_levis",13
"Reptilia",727,1992,"Ctenotus_regius",17
"Reptilia",728,1992,"Lerista_punctatovittata",1
"Reptilia",728,1992,"Denisonia_suta",1
"Reptilia",728,1992,"Pseudechis_nuchalis",1
"Reptilia",728,1992,"Rhynchoedura_ornata",4
"Reptilia",728,1992,"Egernia_inornata",4
"Reptilia",728,1992,"Simoselaps_australis",4
"Reptilia",728,1992,"Ctenotus_atlas",5
"Reptilia",728,1992,"Ctenotus_regius",6
"Reptilia",728,1992,"Ctenotus_schomburgkii",7
"Reptilia",728,1992,"Diplodactylus_intermedius",7
"Reptilia",728,1992,"Nephruris_levis",9
"Reptilia",728,1992,"Ctenophorus_fordi",13
"Reptilia",728,1992,"Lucasium_damaeum",17
"Reptilia",729,1992,"Lialis_burtonis",1
"Reptilia",729,1992,"Diplodactylus_vittatus",1
"Reptilia",729,1992,"Lerista_punctatovittata",1
"Reptilia",729,1992,"Diplodactylus_intermedius",2
"Reptilia",729,1992,"Egernia_inornata",4
"Reptilia",729,1992,"Ctenophorus_pictus",4
"Reptilia",729,1992,"Simoselaps_australis",4
"Reptilia",729,1992,"Nephruris_levis",6
"Reptilia",729,1992,"Rhynchoedura_ornata",7
"Reptilia",729,1992,"Ctenophorus_fordi",7
"Reptilia",729,1992,"Ctenotus_schomburgkii",8
"Reptilia",729,1992,"Lucasium_damaeum",11
"Reptilia",729,1992,"Ctenotus_regius",14
"Reptilia",730,1992,"Pogona_vitticeps",1
"Reptilia",730,1992,"Amphibolurus_nobbi",1
"Reptilia",730,1992,"Egernia_inornata",2
"Reptilia",730,1992,"Diplodactylus_intermedius",2
"Reptilia",730,1992,"Diplodactylus_vittatus",3
"Reptilia",730,1992,"Ctenotus_schomburgkii",5
"Reptilia",730,1992,"Rhynchoedura_ornata",9
"Reptilia",730,1992,"Ctenotus_atlas",17
"Reptilia",730,1992,"Ctenophorus_pictus",27
"Reptilia",730,1992,"Lucasium_damaeum",34
"Reptilia",730,1992,"Ctenophorus_fordi",55
"Reptilia",732,1992,"Ctenotus_regius",1
"Reptilia",732,1992,"Amphibolurus_nobbi",1
"Reptilia",732,1992,"Diplodactylus_intermedius",1
"Reptilia",732,1992,"Diplodactylus_vittatus",1
"Reptilia",732,1992,"Simoselaps_australis",1
"Reptilia",732,1992,"Ctenotus_schomburgkii",5
"Reptilia",732,1992,"Egernia_inornata",6
"Reptilia",732,1992,"Ctenotus_atlas",8
"Reptilia",732,1992,"Rhynchoedura_ornata",11
"Reptilia",732,1992,"Ctenophorus_fordi",36
"Reptilia",732,1992,"Lucasium_damaeum",41
"Reptilia",734,1995,"Coluber_constrictor",1
"Reptilia",734,1995,"Cemophora_coccinea",1
"Reptilia",734,1995,"Opheodrys_aestivus",1
"Reptilia",734,1995,"Storeria_occipitomaculata",1
"Reptilia",734,1995,"Lampropeltis_getula",2
"Reptilia",734,1995,"Elaphe_guttata",2
"Reptilia",734,1995,"Cnemidophorus_sexlineatus",2
"Reptilia",734,1995,"Lampropeltis_triangulum",3
"Reptilia",734,1995,"Tantilla_gracilis",3
"Reptilia",734,1995,"Sistrurus_miliarius",3
"Reptilia",734,1995,"Storeria_dekayi",4
"Reptilia",734,1995,"Heterodon_platirhinos",4
"Reptilia",734,1995,"Carphophis_vermis",5
"Reptilia",734,1995,"Agkistrodon_contortrix",6
"Reptilia",734,1995,"Virginia_valeriae",6
"Reptilia",734,1995,"Masticophis_flagellum",7
"Reptilia",734,1995,"Eumeces_fasciatus",9
"Reptilia",734,1995,"Anolis_carolinensis",10
"Reptilia",734,1995,"Thamnophis_sirtalis",14
"Reptilia",734,1995,"Eumeces_anthracinus",15
"Reptilia",734,1995,"Eumeces_laticeps",25
"Reptilia",734,1995,"Diadophis_punctatus",26
"Reptilia",734,1995,"Scincella_lateralis",40
"Reptilia",734,1995,"Sceloporus_undulatus",45
"Reptilia",735,1995,"Lampropeltis_triangulum",1
"Reptilia",735,1995,"Nerodia_sipedon",1
"Reptilia",735,1995,"Nerodia_erythrogaster",1
"Reptilia",735,1995,"Virginia_valeriae",1
"Reptilia",735,1995,"Agkistrodon_piscivorus",2
"Reptilia",735,1995,"Lampropeltis_getula",3
"Reptilia",735,1995,"Storeria_dekayi",3
"Reptilia",735,1995,"Carphophis_vermis",3
"Reptilia",735,1995,"Opheodrys_aestivus",3
"Reptilia",735,1995,"Storeria_occipitomaculata",3
"Reptilia",735,1995,"Coluber_constrictor",7
"Reptilia",735,1995,"Thamnophis_sirtalis",7
"Reptilia",735,1995,"Diadophis_punctatus",8
"Reptilia",735,1995,"Eumeces_fasciatus",8
"Reptilia",735,1995,"Cnemidophorus_sexlineatus",9
"Reptilia",735,1995,"Anolis_carolinensis",10
"Reptilia",735,1995,"Eumeces_laticeps",10
"Reptilia",735,1995,"Eumeces_anthracinus",14
"Reptilia",735,1995,"Agkistrodon_contortrix",19
"Reptilia",735,1995,"Sceloporus_undulatus",26
"Reptilia",735,1995,"Scincella_lateralis",28
"Reptilia",736,1995,"Lampropeltis_getula",1
"Reptilia",736,1995,"Lampropeltis_triangulum",1
"Reptilia",736,1995,"Cemophora_coccinea",1
"Reptilia",736,1995,"Eumeces_fasciatus",1
"Reptilia",736,1995,"Elaphe_obsoleta",2
"Reptilia",736,1995,"Lampropeltis_calligaster",2
"Reptilia",736,1995,"Diadophis_punctatus",2
"Reptilia",736,1995,"Heterodon_platirhinos",2
"Reptilia",736,1995,"Opheodrys_aestivus",2
"Reptilia",736,1995,"Anolis_carolinensis",2
"Reptilia",736,1995,"Thamnophis_sirtalis",3
"Reptilia",736,1995,"Scincella_lateralis",3
"Reptilia",736,1995,"Nerodia_erythrogaster",3
"Reptilia",736,1995,"Storeria_occipitomaculata",3
"Reptilia",736,1995,"Storeria_dekayi",4
"Reptilia",736,1995,"Cnemidophorus_sexlineatus",4
"Reptilia",736,1995,"Eumeces_laticeps",4
"Reptilia",736,1995,"Agkistrodon_piscivorus",5
"Reptilia",736,1995,"Coluber_constrictor",6
"Reptilia",736,1995,"Agkistrodon_contortrix",6
"Reptilia",736,1995,"Sceloporus_undulatus",7
"Reptilia",737,1986,"Coleonyx_variegatus",1
"Reptilia",737,1986,"Phrynosoma_cornutum",2
"Reptilia",737,1986,"Phyllodactylus_unctus",2
"Reptilia",737,1986,"Sceloporus_monserratensis",2
"Reptilia",737,1986,"Ctenosaura_hemilopha",2
"Reptilia",737,1986,"Callisaurus_draconoides",3
"Reptilia",737,1986,"Sceloporus_zosteromus",3
"Reptilia",737,1986,"Dipsosaurus_dorsalis",9
"Reptilia",737,1986,"Uta_stansburiana",13
"Reptilia",737,1986,"Urosaurus_nigricaudus",40
"Reptilia",737,1986,"Cnemidophorus_hyperythrus",42
"Reptilia",739,1995,"Lampropeltis_triangulum",1
"Reptilia",739,1995,"Heterodon_platirhinos",1
"Reptilia",739,1995,"Virginia_striatula",1
"Reptilia",739,1995,"Clemmys_guttata",1
"Reptilia",739,1995,"Tantilla_coronata",1
"Reptilia",739,1995,"Elaphe_guttata",2
"Reptilia",739,1995,"Crotalus_horridus",2
"Reptilia",739,1995,"Ophisaurus_ventralis",2
"Reptilia",739,1995,"Alligator_mississippiensis",2
"Reptilia",739,1995,"Pseudemys_concinna",4
"Reptilia",739,1995,"Terrapene_carolina",6
"Reptilia",739,1995,"Lampropeltis_getula",7
"Reptilia",739,1995,"Elaphe_obsoleta",7
"Reptilia",739,1995,"Opheodrys_aestivus",7
"Reptilia",739,1995,"Farancia_abacura",7
"Reptilia",739,1995,"Cnemidophorus_sexlineatus",8
"Reptilia",739,1995,"Pseudemys_floridana",8
"Reptilia",739,1995,"Thamnophis_sirtalis",9
"Reptilia",739,1995,"Eumeces_inexpectatus",9
"Reptilia",739,1995,"Thamnophis_sauritus",10
"Reptilia",739,1995,"Carphophis_amoenus",11
"Reptilia",739,1995,"Eumeces_sp.",12
"Reptilia",739,1995,"Sternotherus_odoratus",13
"Reptilia",739,1995,"Cemophora_coccinea",15
"Reptilia",739,1995,"Nerodia_erythrogaster",15
"Reptilia",739,1995,"Kinosternon_baurii",15
"Reptilia",739,1995,"Diadophis_punctatus",16
"Reptilia",739,1995,"Nerodia_taxispilota",19
"Reptilia",739,1995,"Coluber_constrictor",21
"Reptilia",739,1995,"Kinosternon_subrubrum",21
"Reptilia",739,1995,"Agkistrodon_piscivorus",23
"Reptilia",739,1995,"Farancia_erytrogramma",23
"Reptilia",739,1995,"Sceloporus_undulatus",31
"Reptilia",739,1995,"Storeria_dekayi",37
"Reptilia",739,1995,"Storeria_occipitomaculata",57
"Reptilia",739,1995,"Nerodia_fasciata",61
"Reptilia",739,1995,"Scincella_lateralis",69
"Reptilia",739,1995,"Chelydra_serpentina",81
"Reptilia",739,1995,"Eumeces_fasciatus",85
"Reptilia",739,1995,"Eumeces_laticeps",106
"Reptilia",739,1995,"Anolis_carolinensis",162
"Reptilia",739,1995,"Trachemys_scripta",215
