"site","year","sp","ab"
1920,"1981","URCI",NA
1920,"1981","ODHE",NA
1920,"1981","ODVI",NA
1920,"1981","ERDO",NA
1920,"1981","LYRU",NA
1920,"1981","PUCO",NA
1920,"1981","THUM",NA
1920,"1981","LECA",NA
1920,"1981","SYFL",NA
1920,"1981","BATA",NA
1920,"1981","NEAL",NA
1920,"1981","NEME",NA
1920,"1981","PEBO",NA
1920,"1981","SIOC",NA
1920,"1981","COLE",NA
1920,"1981","MEME",NA
1920,"1981","SPGR",NA
1920,"1981","BAAS",NA
1920,"1981","NANA",NA
1920,"1981","SPVA",NA
1920,"1981","TADR",NA
1920,"1981","NOCR",NA
1920,"1981","PETA",NA
1920,"1981","URAM",NA
1920,"1981","URAR",NA
1921,"1949","CALA",NA
1921,"1949","CALU",NA
1921,"1949","CEEL",NA
1921,"1949","ODHE",NA
1921,"1949","ZAPR",NA
1921,"1949","ERDO",NA
1921,"1949","LYRU",NA
1921,"1949","PUCO",NA
1921,"1949","THMO",NA
1921,"1949","PEPA",NA
1921,"1949","LEAM",NA
1921,"1949","SYNU",NA
1921,"1949","MILO",NA
1921,"1949","MIMO",NA
1921,"1949","NECI",NA
1921,"1949","PEMA",NA
1921,"1949","PETR",NA
1921,"1949","PHIN",NA
1921,"1949","REME",NA
1921,"1949","MAAM",NA
1921,"1949","MUER",NA
1921,"1949","MUFR",NA
1921,"1949","TATA",NA
1921,"1949","PRLO",NA
1921,"1949","GLSA",NA
1921,"1949","MAFL",NA
1921,"1949","TASE",NA
1921,"1949","SCGR",NA
1921,"1949","SPBE",NA
1921,"1949","SPBD",NA
1921,"1949","SPLA",NA
1921,"1949","TAAM",NA
1921,"1949","TAQU",NA
1921,"1949","TASP",NA
1921,"1949","TADO",NA
1921,"1949","SOTR",NA
1921,"1949","SOVA",NA
1921,"1949","SCLA",NA
1921,"1949","URAM",NA
1921,"1949","URAR",NA
1922,NA,"ANAM",NA
1922,NA,"CALA",NA
1922,NA,"CALU",NA
1922,NA,"VUVE",NA
1922,NA,"VUVU",NA
1922,NA,"CEEL",NA
1922,NA,"ODHE",NA
1922,NA,"PUCO",NA
1922,NA,"GEBU",NA
1922,NA,"PEFL",NA
1922,NA,"LETO",NA
1922,NA,"MIOC",NA
1922,NA,"MIPE",NA
1922,NA,"ONLE",NA
1922,NA,"PEMA",NA
1922,NA,"REME",NA
1922,NA,"MEME",NA
1922,NA,"MUFR",NA
1922,NA,"TATA",NA
1922,NA,"SPRI",NA
1922,NA,"SPTR",NA
1922,NA,"SOCI",NA
1923,NA,"CALA",NA
1923,NA,"CALU",NA
1923,NA,"URCI",NA
1923,NA,"VUVU",NA
1923,NA,"CACA",NA
1923,NA,"ODVI",NA
1923,NA,"DIVI",NA
1923,NA,"ZAHU",NA
1923,NA,"LYCA",NA
1923,NA,"LYRU",NA
1923,NA,"PUCO",NA
1923,NA,"LEAM",NA
1923,NA,"MYGA",NA
1923,NA,"MIPE",NA
1923,NA,"ONZI",NA
1923,NA,"PELE",NA
1923,NA,"SYCO",NA
1923,NA,"MEME",NA
1923,NA,"MUER",NA
1923,NA,"MUNI",NA
1923,NA,"NEVI",NA
1923,NA,"PRLO",NA
1923,NA,"SPFR",NA
1923,NA,"BLBR",NA
1923,NA,"SOCI",NA
1923,NA,"SOPA",NA
1923,NA,"COCR",NA
1923,NA,"URAM",NA
1924,NA,"CALA",NA
1924,NA,"CALU",NA
1924,NA,"URCI",NA
1924,NA,"VUVU",NA
1924,NA,"CACA",NA
1924,NA,"ALAL",NA
1924,NA,"ODVI",NA
1924,NA,"DIVI",NA
1924,NA,"ZAHU",NA
1924,NA,"LYCA",NA
1924,NA,"LYRU",NA
1924,NA,"PUCO",NA
1924,NA,"LEAM",NA
1924,NA,"MYGA",NA
1924,NA,"MIPE",NA
1924,NA,"ONZI",NA
1924,NA,"PELE",NA
1924,NA,"SYCO",NA
1924,NA,"LOCA",NA
1924,NA,"MEME",NA
1924,NA,"MUER",NA
1924,NA,"MUNI",NA
1924,NA,"NEVI",NA
1924,NA,"PRLO",NA
1924,NA,"SPFR",NA
1924,NA,"BLBR",NA
1924,NA,"SOAC",NA
1924,NA,"SOCI",NA
1924,NA,"SOPA",NA
1924,NA,"COCR",NA
1924,NA,"URAM",NA
1925,"1981","ANAM",NA
1925,"1981","BIBI",NA
1925,"1981","CALA",NA
1925,"1981","CALU",NA
1925,"1981","VUVU",NA
1925,"1981","CEEL",NA
1925,"1981","ODHE",NA
1925,"1981","ODVI",NA
1925,"1981","ZAHU",NA
1925,"1981","LYRU",NA
1925,"1981","PUCO",NA
1925,"1981","GEBU",NA
1925,"1981","PEFL",NA
1925,"1981","CHHI",NA
1925,"1981","LETO",NA
1925,"1981","MIOC",NA
1925,"1981","NEFL",NA
1925,"1981","PELE",NA
1925,"1981","PEMA",NA
1925,"1981","REME",NA
1925,"1981","REMO",NA
1925,"1981","SIHI",NA
1925,"1981","SYCO",NA
1925,"1981","MEME",NA
1925,"1981","MUNI",NA
1925,"1981","TATA",NA
1925,"1981","SPTR",NA
1925,"1981","BLBR",NA
1925,"1981","CRPA",NA
1925,"1981","URAM",NA
1927,"1964","OVCA",NA
1927,"1964","CALA",NA
1927,"1964","URCI",NA
1927,"1964","VUMA",NA
1927,"1964","DIME",NA
1927,"1964","CHFA",NA
1927,"1964","CHFO",NA
1927,"1964","PELO",NA
1927,"1964","LECA",NA
1927,"1964","NELE",NA
1927,"1964","PECR",NA
1927,"1964","PEER",NA
1927,"1964","PEMA",NA
1927,"1964","BAAS",NA
1927,"1964","TATA",NA
1927,"1964","AMLE",NA
1927,"1964","SPTE",NA
1928,"1964","OVCA",NA
1928,"1964","CALA",NA
1928,"1964","URCI",NA
1928,"1964","VUMA",NA
1928,"1964","DIME",NA
1928,"1964","CHFO",NA
1928,"1964","PELO",NA
1928,"1964","LECA",NA
1928,"1964","NELE",NA
1928,"1964","PEER",NA
1928,"1964","PEMA",NA
1928,"1964","AMLE",NA
1929,"1964","OVCA",NA
1929,"1964","CALA",NA
1929,"1964","URCI",NA
1929,"1964","LYRU",NA
1929,"1964","CHFA",NA
1929,"1964","CHFO",NA
1929,"1964","CHSP",NA
1929,"1964","NELE",NA
1929,"1964","PECR",NA
1929,"1964","PEER",NA
1929,"1964","PEMA",NA
1929,"1964","SPGR",NA
1929,"1964","BAAS",NA
1929,"1964","AMLE",NA
1930,NA,"CALA",NA
1930,NA,"URCI",NA
1930,NA,"ODVI",NA
1930,NA,"DANO",NA
1930,NA,"DIMA",NA
1930,NA,"TLCA",NA
1930,NA,"LEPA",NA
1930,NA,"LEWI",NA
1930,NA,"PAON",NA
1930,NA,"PUCO",NA
1930,NA,"PUYA",NA
1930,NA,"CRCA",NA
1930,NA,"LIPI",NA
1930,NA,"NYSU",NA
1930,NA,"ORME",NA
1930,NA,"ORPA",NA
1930,NA,"OSBA",NA
1930,NA,"PEPF",NA
1930,NA,"XENE",NA
1930,NA,"COLE",NA
1930,NA,"MEMA",NA
1930,NA,"MUFR",NA
1930,NA,"SPPY",NA
1930,NA,"NANA",NA
1930,NA,"PRLO",NA
1930,NA,"SCCO",NA
1930,NA,"PETA",NA
1931,NA,"CALA",NA
1931,NA,"URCI",NA
1931,NA,"ODVI",NA
1931,NA,"DANO",NA
1931,NA,"DIMA",NA
1931,NA,"TLCA",NA
1931,NA,"LEPA",NA
1931,NA,"LEWI",NA
1931,NA,"PAON",NA
1931,NA,"PUCO",NA
1931,NA,"PUYA",NA
1931,NA,"LIPI",NA
1931,NA,"ORME",NA
1931,NA,"ORPA",NA
1931,NA,"COLE",NA
1931,NA,"MEMA",NA
1931,NA,"SPPY",NA
1931,NA,"NANA",NA
1931,NA,"PRLO",NA
1931,NA,"PETA",NA
1932,NA,"CALA",NA
1932,NA,"URCI",NA
1932,NA,"ODVI",NA
1932,NA,"DANO",NA
1932,NA,"DIMA",NA
1932,NA,"TLCA",NA
1932,NA,"LEPA",NA
1932,NA,"LEWI",NA
1932,NA,"PAON",NA
1932,NA,"PUCO",NA
1932,NA,"PUYA",NA
1932,NA,"LIPI",NA
1932,NA,"SYCU",NA
1932,NA,"HOAL",NA
1932,NA,"SIMA",NA
1932,NA,"COLE",NA
1932,NA,"MEMA",NA
1932,NA,"SPPY",NA
1932,NA,"BAAS",NA
1932,NA,"NANA",NA
1932,NA,"PETA",NA
1933,NA,"CALA",NA
1933,NA,"URCI",NA
1933,NA,"ODVI",NA
1933,NA,"DANO",NA
1933,NA,"DIMA",NA
1933,NA,"TLCA",NA
1933,NA,"LEPA",NA
1933,NA,"LEWI",NA
1933,NA,"PAON",NA
1933,NA,"PUCO",NA
1933,NA,"PUYA",NA
1933,NA,"CRCA",NA
1933,NA,"LIPI",NA
1933,NA,"SYCU",NA
1933,NA,"BAMU",NA
1933,NA,"OSBA",NA
1933,NA,"SIMA",NA
1933,NA,"COLE",NA
1933,NA,"MEMA",NA
1933,NA,"SPPY",NA
1933,NA,"NANA",NA
1933,NA,"SCCO",NA
1933,NA,"PETA",NA
1934,NA,"CALA",NA
1934,NA,"URCI",NA
1934,NA,"ODVI",NA
1934,NA,"DANO",NA
1934,NA,"DIMA",NA
1934,NA,"TLCA",NA
1934,NA,"PUYA",NA
1934,NA,"CRCA",NA
1934,NA,"LIPI",NA
1934,NA,"SYCU",NA
1934,NA,"BAMU",NA
1934,NA,"ORME",NA
1934,NA,"ORPA",NA
1934,NA,"OSBA",NA
1934,NA,"PEPF",NA
1934,NA,"REFU",NA
1934,NA,"SIMA",NA
1934,NA,"COLE",NA
1934,NA,"MEMA",NA
1934,NA,"MUFR",NA
1934,NA,"SPPY",NA
1934,NA,"NANA",NA
1934,NA,"PRLO",NA
1934,NA,"PETA",NA
1935,"1981","ANAM",NA
1935,"1981","CALA",NA
1935,"1981","CALU",NA
1935,"1981","URCI",NA
1935,"1981","VUMA",NA
1935,"1981","ODHE",NA
1935,"1981","ERDO",NA
1935,"1981","LYRU",NA
1935,"1981","THBO",NA
1935,"1981","CHHI",NA
1935,"1981","CHIN",NA
1935,"1981","CHPE",NA
1935,"1981","DIME",NA
1935,"1981","DIOR",NA
1935,"1981","DISP",NA
1935,"1981","PEFL",NA
1935,"1981","LECA",NA
1935,"1981","LECL",NA
1935,"1981","SYAU",NA
1935,"1981","BATA",NA
1935,"1981","MUMU",NA
1935,"1981","NEAL",NA
1935,"1981","ONAR",NA
1935,"1981","ONLE",NA
1935,"1981","PEER",NA
1935,"1981","PELE",NA
1935,"1981","PEMA",NA
1935,"1981","REFU",NA
1935,"1981","REME",NA
1935,"1981","SIHI",NA
1935,"1981","SIOC",NA
1935,"1981","COLE",NA
1935,"1981","MEMA",NA
1935,"1981","MEME",NA
1935,"1981","SPGR",NA
1935,"1981","TATA",NA
1935,"1981","PRLO",NA
1935,"1981","CYLU",NA
1935,"1981","SPSP",NA
1935,"1981","SPVA",NA
1935,"1981","NOCR",NA
1935,"1981","PETA",NA
1935,"1981","URAM",NA
1936,"1981","CALA",NA
1936,"1981","CALU",NA
1936,"1981","VUMA",NA
1936,"1981","ODHE",NA
1936,"1981","ERDO",NA
1936,"1981","LYRU",NA
1936,"1981","THBO",NA
1936,"1981","CHHI",NA
1936,"1981","CHPE",NA
1936,"1981","DIME",NA
1936,"1981","DIOR",NA
1936,"1981","DISP",NA
1936,"1981","PEFL",NA
1936,"1981","LECA",NA
1936,"1981","SYAU",NA
1936,"1981","BATA",NA
1936,"1981","MUMU",NA
1936,"1981","NEAL",NA
1936,"1981","ONAR",NA
1936,"1981","ONLE",NA
1936,"1981","PELE",NA
1936,"1981","PEMA",NA
1936,"1981","REFU",NA
1936,"1981","REME",NA
1936,"1981","SIFU",NA
1936,"1981","SIHI",NA
1936,"1981","COLE",NA
1936,"1981","MEMA",NA
1936,"1981","MEME",NA
1936,"1981","SPGR",NA
1936,"1981","TATA",NA
1936,"1981","PRLO",NA
1936,"1981","CYLU",NA
1936,"1981","SPSP",NA
1936,"1981","NOCR",NA
1936,"1981","PETA",NA
1937,"1981","ANAM",NA
1937,"1981","CALA",NA
1937,"1981","CALU",NA
1937,"1981","URCI",NA
1937,"1981","ODHE",NA
1937,"1981","ODVI",NA
1937,"1981","ERDO",NA
1937,"1981","LYRU",NA
1937,"1981","PUCO",NA
1937,"1981","THBO",NA
1937,"1981","CHHI",NA
1937,"1981","CHIN",NA
1937,"1981","CHPE",NA
1937,"1981","DIME",NA
1937,"1981","DIOR",NA
1937,"1981","DISP",NA
1937,"1981","PEFL",NA
1937,"1981","LECA",NA
1937,"1981","SYAU",NA
1937,"1981","BATA",NA
1937,"1981","MUMU",NA
1937,"1981","NEAL",NA
1937,"1981","ONAR",NA
1937,"1981","ONLE",NA
1937,"1981","PEBO",NA
1937,"1981","PEER",NA
1937,"1981","PELE",NA
1937,"1981","PEMA",NA
1937,"1981","REFU",NA
1937,"1981","REME",NA
1937,"1981","SIFU",NA
1937,"1981","SIHI",NA
1937,"1981","COLE",NA
1937,"1981","MEMA",NA
1937,"1981","MEME",NA
1937,"1981","SPGR",NA
1937,"1981","TATA",NA
1937,"1981","BAAS",NA
1937,"1981","NANA",NA
1937,"1981","PRLO",NA
1937,"1981","AMHA",NA
1937,"1981","CYLU",NA
1937,"1981","SPSP",NA
1937,"1981","SPVA",NA
1937,"1981","NOCR",NA
1937,"1981","PETA",NA
1937,"1981","URAM",NA
1937,"1981","URAR",NA
1938,"1981","CALA",NA
1938,"1981","CALU",NA
1938,"1981","URCI",NA
1938,"1981","ODHE",NA
1938,"1981","ODVI",NA
1938,"1981","ERDO",NA
1938,"1981","LYRU",NA
1938,"1981","THBO",NA
1938,"1981","CHHI",NA
1938,"1981","CHPE",NA
1938,"1981","DIME",NA
1938,"1981","DIOR",NA
1938,"1981","DISP",NA
1938,"1981","PEFL",NA
1938,"1981","LECA",NA
1938,"1981","SYAU",NA
1938,"1981","BATA",NA
1938,"1981","MUMU",NA
1938,"1981","NEAL",NA
1938,"1981","ONAR",NA
1938,"1981","ONLE",NA
1938,"1981","PEBO",NA
1938,"1981","PEER",NA
1938,"1981","PELE",NA
1938,"1981","PEMA",NA
1938,"1981","REFU",NA
1938,"1981","REME",NA
1938,"1981","SIFU",NA
1938,"1981","SIHI",NA
1938,"1981","SIOC",NA
1938,"1981","COLE",NA
1938,"1981","MEMA",NA
1938,"1981","MEME",NA
1938,"1981","SPGR",NA
1938,"1981","TATA",NA
1938,"1981","PRLO",NA
1938,"1981","AMHA",NA
1938,"1981","CYLU",NA
1938,"1981","SPSP",NA
1938,"1981","NOCR",NA
1938,"1981","PETA",NA
1938,"1981","URAM",NA
1938,"1981","URAR",NA
1939,"1981","ANAM",NA
1939,"1981","CALA",NA
1939,"1981","CALU",NA
1939,"1981","URCI",NA
1939,"1981","ODHE",NA
1939,"1981","ODVI",NA
1939,"1981","ERDO",NA
1939,"1981","LYRU",NA
1939,"1981","PUCO",NA
1939,"1981","THBO",NA
1939,"1981","THUM",NA
1939,"1981","CHIN",NA
1939,"1981","CHPE",NA
1939,"1981","DIME",NA
1939,"1981","DIOR",NA
1939,"1981","DISP",NA
1939,"1981","PEFL",NA
1939,"1981","LECA",NA
1939,"1981","SYAU",NA
1939,"1981","BATA",NA
1939,"1981","MUMU",NA
1939,"1981","NEAL",NA
1939,"1981","ONAR",NA
1939,"1981","ONLE",NA
1939,"1981","PEBO",NA
1939,"1981","PEER",NA
1939,"1981","PELE",NA
1939,"1981","PEMA",NA
1939,"1981","REFU",NA
1939,"1981","REME",NA
1939,"1981","SIHI",NA
1939,"1981","SIOC",NA
1939,"1981","COLE",NA
1939,"1981","MEMA",NA
1939,"1981","MEME",NA
1939,"1981","SPGR",NA
1939,"1981","TATA",NA
1939,"1981","BAAS",NA
1939,"1981","NANA",NA
1939,"1981","PRLO",NA
1939,"1981","CYLU",NA
1939,"1981","SPSP",NA
1939,"1981","SPVA",NA
1939,"1981","NOCR",NA
1939,"1981","PETA",NA
1939,"1981","URAM",NA
1939,"1981","URAR",NA
1940,"1981","ANAM",NA
1940,"1981","CALA",NA
1940,"1981","CALU",NA
1940,"1981","URCI",NA
1940,"1981","ODHE",NA
1940,"1981","ODVI",NA
1940,"1981","ERDO",NA
1940,"1981","LYRU",NA
1940,"1981","PUCO",NA
1940,"1981","THBO",NA
1940,"1981","THUM",NA
1940,"1981","CHHI",NA
1940,"1981","CHIN",NA
1940,"1981","CHPE",NA
1940,"1981","DIME",NA
1940,"1981","PEFL",NA
1940,"1981","LECA",NA
1940,"1981","SYAU",NA
1940,"1981","BATA",NA
1940,"1981","MUMU",NA
1940,"1981","NEAL",NA
1940,"1981","ONAR",NA
1940,"1981","PEBO",NA
1940,"1981","PEER",NA
1940,"1981","PELE",NA
1940,"1981","REFU",NA
1940,"1981","REME",NA
1940,"1981","SIOC",NA
1940,"1981","COLE",NA
1940,"1981","MEMA",NA
1940,"1981","MEME",NA
1940,"1981","SPGR",NA
1940,"1981","TATA",NA
1940,"1981","BAAS",NA
1940,"1981","NANA",NA
1940,"1981","SPVA",NA
1940,"1981","TADR",NA
1940,"1981","NOCR",NA
1940,"1981","PETA",NA
1940,"1981","URAR",NA
1941,"1981","CALA",NA
1941,"1981","CALU",NA
1941,"1981","URCI",NA
1941,"1981","ODHE",NA
1941,"1981","ODVI",NA
1941,"1981","ERDO",NA
1941,"1981","LYRU",NA
1941,"1981","PUCO",NA
1941,"1981","THUM",NA
1941,"1981","CHIN",NA
1941,"1981","SYFL",NA
1941,"1981","NEAL",NA
1941,"1981","NEME",NA
1941,"1981","PEBO",NA
1941,"1981","SIOC",NA
1941,"1981","COLE",NA
1941,"1981","MEME",NA
1941,"1981","SPGR",NA
1941,"1981","BAAS",NA
1941,"1981","NANA",NA
1941,"1981","SPVA",NA
1941,"1981","TADR",NA
1941,"1981","NOCR",NA
1941,"1981","PETA",NA
1941,"1981","URAM",NA
1941,"1981","URAR",NA
1942,"1981","CALA",NA
1942,"1981","CALU",NA
1942,"1981","URCI",NA
1942,"1981","ODHE",NA
1942,"1981","ODVI",NA
1942,"1981","LYRU",NA
1942,"1981","PUCO",NA
1942,"1981","THUM",NA
1942,"1981","CHIN",NA
1942,"1981","LECA",NA
1942,"1981","SYAU",NA
1942,"1981","SYFL",NA
1942,"1981","NEAL",NA
1942,"1981","NEME",NA
1942,"1981","ONAR",NA
1942,"1981","PEBO",NA
1942,"1981","COLE",NA
1942,"1981","MEME",NA
1942,"1981","SPGR",NA
1942,"1981","BAAS",NA
1942,"1981","NANA",NA
1942,"1981","SPVA",NA
1942,"1981","TADR",NA
1942,"1981","PETA",NA
1942,"1981","URAM",NA
1942,"1981","URAR",NA
1943,"1981","CALA",NA
1943,"1981","CALU",NA
1943,"1981","URCI",NA
1943,"1981","ODHE",NA
1943,"1981","ODVI",NA
1943,"1981","LYRU",NA
1943,"1981","PUCO",NA
1943,"1981","THUM",NA
1943,"1981","SYFL",NA
1943,"1981","NEME",NA
1943,"1981","PEBO",NA
1943,"1981","REME",NA
1943,"1981","SIOC",NA
1943,"1981","COLE",NA
1943,"1981","MEME",NA
1943,"1981","SPGR",NA
1943,"1981","BAAS",NA
1943,"1981","NANA",NA
1943,"1981","SPVA",NA
1943,"1981","TADR",NA
1943,"1981","SOAZ",NA
1943,"1981","URAM",NA
1943,"1981","URAR",NA
1944,"1978","NEAL","26"
1944,"1978","ONLE","21"
1944,"1978","ONTO","22"
1944,"1978","PEER","9"
1944,"1978","PEMA","1"
1944,"1978","REME","1"
1944,"1978","SIHI","1"
1944,"1978","CHPE","11"
1944,"1978","DIME","184"
1944,"1978","DIOR","18"
1944,"1978","DISP","158"
1944,"1978","PEFL","14"
1944,"1979","NEAL","20"
1944,"1979","ONLE","18"
1944,"1979","ONTO","22"
1944,"1979","PEER","3"
1944,"1979","PEMA","2"
1944,"1979","REME","2"
1944,"1979","CHPE","5"
1944,"1979","DIME","113"
1944,"1979","DIOR","16"
1944,"1979","DISP","97"
1944,"1979","PEFL","4"
1944,"1980","NEAL","20"
1944,"1980","ONLE","41"
1944,"1980","ONTO","25"
1944,"1980","PEER","2"
1944,"1980","REME","5"
1944,"1980","CHPE","5"
1944,"1980","DIME","155"
1944,"1980","DIOR","34"
1944,"1980","DISP","136"
1944,"1980","PEFL","23"
1944,"1981","NEAL","22"
1944,"1981","ONLE","18"
1944,"1981","ONTO","30"
1944,"1981","PEER","7"
1944,"1981","REME","8"
1944,"1981","CHPE","8"
1944,"1981","DIME","187"
1944,"1981","DIOR","34"
1944,"1981","DISP","125"
1944,"1981","PEFL","15"
1944,"1982","NEAL","35"
1944,"1982","ONLE","38"
1944,"1982","ONTO","25"
1944,"1982","PEER","29"
1944,"1982","PEMA","5"
1944,"1982","REME","30"
1944,"1982","SIHI","2"
1944,"1982","CHPE","13"
1944,"1982","DIME","257"
1944,"1982","DIOR","38"
1944,"1982","DISP","148"
1944,"1982","PEFL","32"
1944,"1983","NEAL","40"
1944,"1983","ONLE","16"
1944,"1983","ONTO","40"
1944,"1983","PEER","11"
1944,"1983","PEMA","5"
1944,"1983","REME","28"
1944,"1983","CHPE","11"
1944,"1983","DIME","246"
1944,"1983","DIOR","79"
1944,"1983","DISP","163"
1944,"1983","PEFL","40"
1944,"1984","NEAL","23"
1944,"1984","ONLE","22"
1944,"1984","ONTO","22"
1944,"1984","PEER","4"
1944,"1984","PEMA","3"
1944,"1984","REME","6"
1944,"1984","CHHI","1"
1944,"1984","CHPE","3"
1944,"1984","DIME","164"
1944,"1984","DIOR","49"
1944,"1984","DISP","42"
1944,"1985","NEAL","25"
1944,"1985","ONLE","38"
1944,"1985","ONTO","34"
1944,"1985","PEER","17"
1944,"1985","PEMA","3"
1944,"1985","REME","7"
1944,"1985","CHPE","10"
1944,"1985","DIME","267"
1944,"1985","DIOR","87"
1944,"1985","DISP","41"
1944,"1986","NEAL","36"
1944,"1986","ONLE","28"
1944,"1986","ONTO","13"
1944,"1986","PEER","12"
1944,"1986","PEMA","7"
1944,"1986","REME","8"
1944,"1986","CHPE","4"
1944,"1986","DIME","207"
1944,"1986","DIOR","52"
1944,"1986","DISP","57"
1944,"1987","NEAL","55"
1944,"1987","ONLE","46"
1944,"1987","ONTO","18"
1944,"1987","PEER","51"
1944,"1987","PEMA","16"
1944,"1987","REME","31"
1944,"1987","SIHI","3"
1944,"1987","CHPE","13"
1944,"1987","DIME","225"
1944,"1987","DIOR","77"
1944,"1987","DISP","64"
1944,"1987","PEFL","2"
1944,"1988","NEAL","37"
1944,"1988","ONLE","26"
1944,"1988","ONTO","32"
1944,"1988","PEER","45"
1944,"1988","PEMA","1"
1944,"1988","REFU","2"
1944,"1988","REME","32"
1944,"1988","SIHI","10"
1944,"1988","CHHI","1"
1944,"1988","CHPE","9"
1944,"1988","DIME","259"
1944,"1988","DIOR","101"
1944,"1988","DISP","44"
1944,"1988","PEFL","1"
1944,"1989","NEAL","29"
1944,"1989","ONLE","30"
1944,"1989","ONTO","34"
1944,"1989","PEER","46"
1944,"1989","PEMA","2"
1944,"1989","REFU","9"
1944,"1989","REME","76"
1944,"1989","SIFU","3"
1944,"1989","SIHI","18"
1944,"1989","CHHI","2"
1944,"1989","CHPE","8"
1944,"1989","DIME","245"
1944,"1989","DIOR","76"
1944,"1989","DISP","33"
1944,"1989","PEFL","2"
1944,"1990","NEAL","18"
1944,"1990","ONLE","12"
1944,"1990","ONTO","32"
1944,"1990","PEER","6"
1944,"1990","REME","22"
1944,"1990","SIFU","11"
1944,"1990","SIHI","1"
1944,"1990","CHHI","7"
1944,"1990","CHPE","1"
1944,"1990","DIME","356"
1944,"1990","DIOR","128"
1944,"1990","DISP","17"
1944,"1991","BATA","1"
1944,"1991","NEAL","16"
1944,"1991","ONLE","19"
1944,"1991","ONTO","53"
1944,"1991","PEER","10"
1944,"1991","REME","38"
1944,"1991","SIFU","1"
1944,"1991","SIOC","1"
1944,"1991","CHPE","19"
1944,"1991","DIME","306"
1944,"1991","DIOR","71"
1944,"1991","DISP","11"
1944,"1991","PEFL","9"
1944,"1992","NEAL","9"
1944,"1992","ONLE","18"
1944,"1992","ONTO","23"
1944,"1992","PEER","17"
1944,"1992","REME","24"
1944,"1992","SIOC","4"
1944,"1992","CHPE","38"
1944,"1992","DIME","237"
1944,"1992","DIOR","56"
1944,"1992","DISP","18"
1944,"1992","PEFL","11"
1944,"1993","NEAL","10"
1944,"1993","ONLE","11"
1944,"1993","ONTO","8"
1944,"1993","PEER","3"
1944,"1993","REME","10"
1944,"1993","SIOC","2"
1944,"1993","CHPE","20"
1944,"1993","DIME","194"
1944,"1993","DIOR","19"
1944,"1993","DISP","18"
1944,"1993","PEFL","18"
1944,"1994","NEAL","4"
1944,"1994","ONLE","5"
1944,"1994","ONTO","9"
1944,"1994","REME","2"
1944,"1994","CHPE","10"
1944,"1994","DIME","229"
1944,"1994","DIOR","24"
1944,"1994","DISP","9"
1944,"1994","PEFL","9"
1944,"1995","NEAL","7"
1944,"1995","ONLE","10"
1944,"1995","ONTO","17"
1944,"1995","PEMA","1"
1944,"1995","REME","6"
1944,"1995","CHIN","1"
1944,"1995","CHPE","95"
1944,"1995","DIME","338"
1944,"1995","DIOR","27"
1944,"1995","PEFL","49"
1944,"1996","NEAL","7"
1944,"1996","ONLE","4"
1944,"1996","ONTO","38"
1944,"1996","PEER","19"
1944,"1996","PEMA","13"
1944,"1996","REME","19"
1944,"1996","CHBA","18"
1944,"1996","CHPE","75"
1944,"1996","DIME","373"
1944,"1996","DIOR","75"
1944,"1996","PEFL","92"
1944,"1997","NEAL","31"
1944,"1997","ONLE","2"
1944,"1997","ONTO","135"
1944,"1997","PEER","8"
1944,"1997","PELE","1"
1944,"1997","PEMA","45"
1944,"1997","REME","32"
1944,"1997","SIHI","2"
1944,"1997","SIOC","2"
1944,"1997","CHBA","62"
1944,"1997","CHPE","108"
1944,"1997","DIME","486"
1944,"1997","DIOR","115"
1944,"1997","DISP","6"
1944,"1997","PEFL","52"
1944,"1998","NEAL","21"
1944,"1998","ONTO","84"
1944,"1998","PEER","2"
1944,"1998","PEMA","4"
1944,"1998","CHBA","60"
1944,"1998","CHPE","84"
1944,"1998","DIME","425"
1944,"1998","DIOR","68"
1944,"1998","DISP","8"
1944,"1998","PEFL","2"
1944,"1999","NEAL","16"
1944,"1999","ONTO","44"
1944,"1999","PEER","1"
1944,"1999","PEMA","7"
1944,"1999","REME","4"
1944,"1999","SIHI","1"
1944,"1999","CHBA","54"
1944,"1999","CHPE","74"
1944,"1999","DIME","232"
1944,"1999","DIOR","62"
1944,"1999","DISP","7"
1944,"2000","NEAL","18"
1944,"2000","ONTO","72"
1944,"2000","PEER","1"
1944,"2000","REME","2"
1944,"2000","SIHI","5"
1944,"2000","CHBA","211"
1944,"2000","CHPE","166"
1944,"2000","DIME","172"
1944,"2000","DIOR","63"
1944,"2001","NEAL","23"
1944,"2001","ONTO","85"
1944,"2001","PEER","9"
1944,"2001","PEMA","2"
1944,"2001","REME","2"
1944,"2001","SIHI","4"
1944,"2001","CHBA","146"
1944,"2001","CHPE","133"
1944,"2001","DIME","238"
1944,"2001","DIOR","56"
1944,"2001","PEFL","14"
1944,"2002","NEAL","25"
1944,"2002","ONLE","4"
1944,"2002","ONTO","49"
1944,"2002","PEER","19"
1944,"2002","REME","1"
1944,"2002","REMO","1"
1944,"2002","SIFU","4"
1944,"2002","SIHI","3"
1944,"2002","CHBA","237"
1944,"2002","CHIN","4"
1944,"2002","CHPE","171"
1944,"2002","DIME","219"
1944,"2002","DIOR","154"
1944,"2002","PEFL","9"
1944,"2003","NEAL","21"
1944,"2003","ONLE","16"
1944,"2003","ONTO","133"
1944,"2003","PEER","37"
1944,"2003","REME","6"
1944,"2003","SIFU","16"
1944,"2003","SIHI","4"
