"site","year","sp","ab"
"Andersen_1986_01","Andersen_1986_01","Aphaenogaster_longiceps",1
"Andersen_1986_01","Andersen_1986_01","Chelaner_flavigaster",1
"Andersen_1986_01","Andersen_1986_01","Rhytidoponera_tasmaniensis",12
"Andersen_1986_01","Andersen_1986_01","Solenopsis_sp.A.",1
"Andersen_1986_01","Andersen_1986_01","Epopostruma_sp.A",1
"Andersen_1986_01","Andersen_1986_01","Iridomyrmex_bicknelli",6
"Andersen_1986_01","Andersen_1986_01","Iridomyrmex_vicinasp.B.",2
"Andersen_1986_01","Andersen_1986_01","Monomorium_sp.A.",1
"Andersen_1986_01","Andersen_1986_01","Myrmecia_nigriscapa",2
"Andersen_1986_01","Andersen_1986_01","Myrmecia_pilosula",2
"Andersen_1986_01","Andersen_1986_01","Notoncus_hickmani",30
"Andersen_1986_01","Andersen_1986_01","Pheidole_sp.2E.",2
"Andersen_1986_02","Andersen_1986_02","Aphaenogaster_longiceps",4
"Andersen_1986_02","Andersen_1986_02","Camponotus_?intrepidus",2
"Andersen_1986_02","Andersen_1986_02","Polyrhachis_hexacanthiasp.B",3
"Andersen_1986_02","Andersen_1986_02","Rhytidoponera_tasmaniensis",68
"Andersen_1986_02","Andersen_1986_02","Solenopsis_sp.A.",1
"Andersen_1986_02","Andersen_1986_02","Chelaner_flavigaster",1
"Andersen_1986_02","Andersen_1986_02","Chelaner_kiliani",14
"Andersen_1986_02","Andersen_1986_02","Colobostruma_?ellioti",1
"Andersen_1986_02","Andersen_1986_02","Iridomyrmex_bicknelli",11
"Andersen_1986_02","Andersen_1986_02","Iridomyrmex_nitidicepssp.C.",14
"Andersen_1986_02","Andersen_1986_02","Iridomyrmex_vicinasp.B.",5
"Andersen_1986_02","Andersen_1986_02","Notoncus_hickmani",39
"Andersen_1986_02","Andersen_1986_02","Platythyrea_turneri",2
"Andersen_1986_03","Andersen_1986_03","Chelaner_flavigaster",1
"Andersen_1986_03","Andersen_1986_03","Iridomyrmex_vicinasp.C.",1
"Andersen_1986_03","Andersen_1986_03","Iridomyrmex_vicinasp.E.",63
"Andersen_1986_03","Andersen_1986_03","Myrmecia_forficata",1
"Andersen_1986_03","Andersen_1986_03","Myrmecia_pilosula",1
"Andersen_1986_03","Andersen_1986_03","Notoncus_hickmani",36
"Andersen_1986_03","Andersen_1986_03","Solenopsis_sp.D.",4
"Andersen_1986_04","Andersen_1986_04","Aphaenogaster_longiceps",18
"Andersen_1986_04","Andersen_1986_04","Camponotus_consobrinus",1
"Andersen_1986_04","Andersen_1986_04","Pheidole_sp.1A",27
"Andersen_1986_04","Andersen_1986_04","Pheidole_sp.2B.",2
"Andersen_1986_04","Andersen_1986_04","Pheidole_sp.3A.",7
"Andersen_1986_04","Andersen_1986_04","Polyrhachis_micans",1
"Andersen_1986_04","Andersen_1986_04","Prolasius_nigersp.B.",11
"Andersen_1986_04","Andersen_1986_04","Rhytidoponera_tasmaniensis",17
"Andersen_1986_04","Andersen_1986_04","Rhytidoponera_victoriae",55
"Andersen_1986_04","Andersen_1986_04","Solenopsis_sp.A.",3
"Andersen_1986_04","Andersen_1986_04","Stigmacros_(Campostigmacros)sp.A.",1
"Andersen_1986_04","Andersen_1986_04","Camponotus_?intrepidus",1
"Andersen_1986_04","Andersen_1986_04","Crematogaster_sp.A.",5
"Andersen_1986_04","Andersen_1986_04","Heteroponera_imbellis",26
"Andersen_1986_04","Andersen_1986_04","Iridomyrmex_bicknelli",1
"Andersen_1986_04","Andersen_1986_04","Iridomyrmex_nitidicepssp.C.",105
"Andersen_1986_04","Andersen_1986_04","Iridomyrmex_vicinasp.F.",1
"Andersen_1986_04","Andersen_1986_04","Notoncus_spinisquamis",5
"Andersen_1986_04","Andersen_1986_04","Paratrechina_sp.B.",2
"Andersen_1986_05","Andersen_1986_05","Amblyopone_longidens",1
"Andersen_1986_05","Andersen_1986_05","Aphaenogaster_longiceps",24
"Andersen_1986_05","Andersen_1986_05","Paratrechina_sp.A.",1
"Andersen_1986_05","Andersen_1986_05","Pheidole_sp.1A",2
"Andersen_1986_05","Andersen_1986_05","Plagiolepis_sp.A.",4
"Andersen_1986_05","Andersen_1986_05","Rhytidoponera_tasmaniensis",23
"Andersen_1986_05","Andersen_1986_05","Rhytidoponera_victoriae",69
"Andersen_1986_05","Andersen_1986_05","Solenopsis_sp.",2
"Andersen_1986_05","Andersen_1986_05","Solenopsis_sp.A.",16
"Andersen_1986_05","Andersen_1986_05","Camponotus_consobrinus",1
"Andersen_1986_05","Andersen_1986_05","Camponotus_?innexus",1
"Andersen_1986_05","Andersen_1986_05","Chelaner_kiliani",6
"Andersen_1986_05","Andersen_1986_05","Crematogaster_sp.A.",4
"Andersen_1986_05","Andersen_1986_05","Heteroponera_imbellis",3
"Andersen_1986_05","Andersen_1986_05","Iridomyrmex_foetanssp.A.",1
"Andersen_1986_05","Andersen_1986_05","Iridomyrmex_nitidicepssp.C.",20
"Andersen_1986_05","Andersen_1986_05","Notoncus_spinisquamis",1
"Andersen_1986_06","Andersen_1986_06","Chelaner_?sculpturatus",13
"Andersen_1986_06","Andersen_1986_06","Chelaner_kiliani",28
"Andersen_1986_06","Andersen_1986_06","Rhytidoponera_victoriae",6
"Andersen_1986_06","Andersen_1986_06","Solenopsis_sp.D.",4
"Andersen_1986_06","Andersen_1986_06","Strumigenys_perplexa",13
"Andersen_1986_06","Andersen_1986_06","Discothyrea_bidens",1
"Andersen_1986_06","Andersen_1986_06","Iridomyrmex_nitidicepssp.C.",18
"Andersen_1986_06","Andersen_1986_06","Notoncus_hickmani",1
"Andersen_1986_06","Andersen_1986_06","Notoncus_spinisquamis",35
"Andersen_1986_06","Andersen_1986_06","Paraparatrechina_minutula",1
"Andersen_1986_06","Andersen_1986_06","Prolasius_?abruptus",1
"Andersen_1986_06","Andersen_1986_06","Prolasius_nigersp.A.",1
"Andersen_1986_06","Andersen_1986_06","Rhytidoponera_tasmaniensis",1
"Andersen_1986_07","Andersen_1986_07","Amblyopone_australis",1
"Andersen_1986_07","Andersen_1986_07","Camponotus_?innexus",5
"Andersen_1986_07","Andersen_1986_07","Solenopsis_sp.D.",15
"Andersen_1986_07","Andersen_1986_07","Strumigenys_perplexa",1
"Andersen_1986_07","Andersen_1986_07","Chelaner_?sculpturatus",9
"Andersen_1986_07","Andersen_1986_07","Iridomyrmex_foetanssp.C.",2
"Andersen_1986_07","Andersen_1986_07","Iridomyrmex_glabersp.B.",4
"Andersen_1986_07","Andersen_1986_07","Iridomyrmex_nitidicepssp.C.",6
"Andersen_1986_07","Andersen_1986_07","Myrmecia_forficata",1
"Andersen_1986_07","Andersen_1986_07","Notoncus_spinisquamis",1
"Andersen_1986_07","Andersen_1986_07","Pheidole_sp.4B.",5
"Andersen_1986_07","Andersen_1986_07","Prolasius_nigersp.A.",47
"Andersen_1986_08","Andersen_1986_08","Camponotus_?innexus",1
"Andersen_1986_08","Andersen_1986_08","Chelaner_?sculpturatus",8
"Andersen_1986_08","Andersen_1986_08","Prolasius_flavicornis",1
"Andersen_1986_08","Andersen_1986_08","Prolasius_nigersp.A.",37
"Andersen_1986_08","Andersen_1986_08","Prolasius_pallidussp.B.",3
"Andersen_1986_08","Andersen_1986_08","Prolasius_sp.A.",2
"Andersen_1986_08","Andersen_1986_08","Prolasius_sp.B.",2
"Andersen_1986_08","Andersen_1986_08","Solenopsis_sp.D.",84
"Andersen_1986_08","Andersen_1986_08","Solenopsis_sp.E.",1
"Andersen_1986_08","Andersen_1986_08","Strumigenys_perplexa",7
"Andersen_1986_08","Andersen_1986_08","Hypoponera_sp.C.",1
"Andersen_1986_08","Andersen_1986_08","Iridomyrmex_foetanssp.C.",33
"Andersen_1986_08","Andersen_1986_08","Iridomyrmex_vicinasp.D.",1
"Andersen_1986_08","Andersen_1986_08","Myrmecia_pulchra",2
"Andersen_1986_08","Andersen_1986_08","Myrmecorhynchus_sp.B.",1
"Andersen_1986_08","Andersen_1986_08","Notoncus_spinisquamis",6
"Andersen_1986_08","Andersen_1986_08","Pheidole_sp.1A",2
"Andersen_1986_08","Andersen_1986_08","Prolasius_bruneussp.B.",4
"Andersen_1986_09","Andersen_1986_09","Amblyopone_australis",1
"Andersen_1986_09","Andersen_1986_09","Chelaner_?sculpturatus",3
"Andersen_1986_09","Andersen_1986_09","Prolasius_nigersp.A.",24
"Andersen_1986_09","Andersen_1986_09","Prolasius_pallidussp.A.",1
"Andersen_1986_09","Andersen_1986_09","Prolasius_pallidussp.B.",2
"Andersen_1986_09","Andersen_1986_09","Prolasius_sp.A.",2
"Andersen_1986_09","Andersen_1986_09","Solenopsis_sp.D.",108
"Andersen_1986_09","Andersen_1986_09","Strumigenys_perplexa",5
"Andersen_1986_09","Andersen_1986_09","Discothyrea_bidens",1
"Andersen_1986_09","Andersen_1986_09","Iridomyrmex_foetanssp.C.",18
"Andersen_1986_09","Andersen_1986_09","Iridomyrmex_nitidicepssp.C.",4
"Andersen_1986_09","Andersen_1986_09","Myrmecorhynchus_sp.B.",1
"Andersen_1986_09","Andersen_1986_09","Notoncus_spinisquamis",1
"Andersen_1986_09","Andersen_1986_09","Pheidole_sp.1A",3
"Andersen_1986_09","Andersen_1986_09","Prolasius_bruneussp.B.",71
"Andersen_1986_09","Andersen_1986_09","Prolasius_flavicornis",11
"Andersen_1986_11","Andersen_1986_11","Epopostruma_sp.A",11
"Andersen_1986_11","Andersen_1986_11","Hypoponera_sp.B.",1
"Andersen_1986_11","Andersen_1986_11","Notoncus_ectatommoides",15
"Andersen_1986_11","Andersen_1986_11","Prolasius_nigersp.A.",1
"Andersen_1986_11","Andersen_1986_11","Rhytidoponera_victoriae",5
"Andersen_1993_01","Andersen_1993_01","Camponotus_fieldeae",3
"Andersen_1993_01","Andersen_1993_01","Camponotus_sp.C",2
"Andersen_1993_01","Andersen_1993_01","Melophorus_sp.0",6
"Andersen_1993_01","Andersen_1993_01","Melophorus_sp.B",1
"Andersen_1993_01","Andersen_1993_01","Melophorus_sp.C",6
"Andersen_1993_01","Andersen_1993_01","Melophorus_sp.G",4
"Andersen_1993_01","Andersen_1993_01","Melophorus_sp.I",10
"Andersen_1993_01","Andersen_1993_01","Melophorus_sp.J",9
"Andersen_1993_01","Andersen_1993_01","Melophorus_sp.M",1
"Andersen_1993_01","Andersen_1993_01","Melophorus_sp.N",2
"Andersen_1993_01","Andersen_1993_01","Melophorus_sp.V",1
"Andersen_1993_01","Andersen_1993_01","Melophorus_sp.X",1
"Andersen_1993_01","Andersen_1993_01","Iridomyrmex_sanguineus",2
"Andersen_1993_01","Andersen_1993_01","Monomorium_(rothsteinigroup)sp.A",9
"Andersen_1993_01","Andersen_1993_01","Monomorium_sp.E",7
"Andersen_1993_01","Andersen_1993_01","Monomorium_sp.J",2
"Andersen_1993_01","Andersen_1993_01","Monomorium_sp.Q",1
"Andersen_1993_01","Andersen_1993_01","Rhytidoponera_reticulata",2
"Andersen_1993_01","Andersen_1993_01","Rhytidoponera_reticulata",26
"Andersen_1993_01","Andersen_1993_01","Iridomyrmex_sp.A",6
"Andersen_1993_01","Andersen_1993_01","Iridomyrmex_sp.B",3
"Andersen_1993_01","Andersen_1993_01","Iridomyrmex_sp.C",59
"Andersen_1993_01","Andersen_1993_01","Iridomyrmex_sp.D",47
"Andersen_1993_01","Andersen_1993_01","Iridomyrmex_sp.F",2
"Andersen_1993_01","Andersen_1993_01","Iridomyrmex_sp.L",28
"Andersen_1993_01","Andersen_1993_01","Iridomyrmex_sp.M",1
"Andersen_1993_02","Andersen_1993_02","Camponotus_(discorsgroup)sp.J",5
"Andersen_1993_02","Andersen_1993_02","Camponotus_fieldeae",10
"Andersen_1993_02","Andersen_1993_02","Melophorus_sp.A",2
"Andersen_1993_02","Andersen_1993_02","Melophorus_sp.B",1
"Andersen_1993_02","Andersen_1993_02","Melophorus_sp.D",2
"Andersen_1993_02","Andersen_1993_02","Melophorus_sp.F",8
"Andersen_1993_02","Andersen_1993_02","Melophorus_sp.G",10
"Andersen_1993_02","Andersen_1993_02","Melophorus_sp.S",3
"Andersen_1993_02","Andersen_1993_02","Melophorus_sp.V",6
"Andersen_1993_02","Andersen_1993_02","Melophorus_sp.W",2
"Andersen_1993_02","Andersen_1993_02","Monomorium_(rothsteinigroup)sp.0",1
"Andersen_1993_02","Andersen_1993_02","Monomorium_(rothsteinigroup)sp.A",15
"Andersen_1993_02","Andersen_1993_02","Camponotus_sp.C",1
"Andersen_1993_02","Andersen_1993_02","Monomorium_(rothsteinigroup)sp.L",2
"Andersen_1993_02","Andersen_1993_02","Monomorium_sp.B",4
"Andersen_1993_02","Andersen_1993_02","Monomorium_sp.C",7
"Andersen_1993_02","Andersen_1993_02","Monomorium_sp.E",12
"Andersen_1993_02","Andersen_1993_02","Monomorium_sp.H",9
"Andersen_1993_02","Andersen_1993_02","Monomorium_sp.N",1
"Andersen_1993_02","Andersen_1993_02","Monomorium_sp.Q",1
"Andersen_1993_02","Andersen_1993_02","Ochetellus_flavipes",1
"Andersen_1993_02","Andersen_1993_02","Opisthopsis_?haddoni",2
"Andersen_1993_02","Andersen_1993_02","Pheidole_sp.I",7
"Andersen_1993_02","Andersen_1993_02","Cerapachys_heros",1
"Andersen_1993_02","Andersen_1993_02","Polyrhachis_(gabgroup)sp.C",9
"Andersen_1993_02","Andersen_1993_02","Rhytidoponera_reticulata",9
"Andersen_1993_02","Andersen_1993_02","Rhytidoponera_sp.nrcrassinodis",22
"Andersen_1993_02","Andersen_1993_02","Tetramorium_sp.nrspininode",1
"Andersen_1993_02","Andersen_1993_02","Iridomyrmex_sanguineus",75
"Andersen_1993_02","Andersen_1993_02","Iridomyrmex_sp.A",9
"Andersen_1993_02","Andersen_1993_02","Iridomyrmex_sp.B",35
"Andersen_1993_02","Andersen_1993_02","Iridomyrmex_sp.D",43
"Andersen_1993_02","Andersen_1993_02","Iridomyrmex_sp.L",2
"Andersen_1993_02","Andersen_1993_02","Iridomyrmex_sp.M",4
"Andersen_1993_03","Andersen_1993_03","Camponotus_fieldeae",19
"Andersen_1993_03","Andersen_1993_03","Iridomyrmex_sanguineus",47
"Andersen_1993_03","Andersen_1993_03","Meranoplus_(diversusgroup)sp.F",12
"Andersen_1993_03","Andersen_1993_03","Monomorium_(rothsteinigroup)sp.A",1
"Andersen_1993_03","Andersen_1993_03","Monomorium_(rothsteinigroup)sp.M",7
"Andersen_1993_03","Andersen_1993_03","Monomorium_sp.B",14
"Andersen_1993_03","Andersen_1993_03","Monomorium_sp.E",3
"Andersen_1993_03","Andersen_1993_03","Monomorium_sp.R",1
"Andersen_1993_03","Andersen_1993_03","Pheidole_sp.D",5
"Andersen_1993_03","Andersen_1993_03","Rhytidoponera_reticulata",40
"Andersen_1993_03","Andersen_1993_03","Tapinoma_sp.A",1
"Andersen_1993_03","Andersen_1993_03","Tetramorium_sp.A",5
"Andersen_1993_03","Andersen_1993_03","Iridomyrmex_sp.A",2
"Andersen_1993_03","Andersen_1993_03","Tetramorium_sp.nrimpressurn",17
"Andersen_1993_03","Andersen_1993_03","Iridomyrmex_sp.D",11
"Andersen_1993_03","Andersen_1993_03","Iridomyrmex_sp.F",10
"Andersen_1993_03","Andersen_1993_03","Melophorus_sp.AA",4
"Andersen_1993_03","Andersen_1993_03","Melophorus_sp.B",1
"Andersen_1993_03","Andersen_1993_03","Melophorus_sp.Q",4
"Andersen_1993_03","Andersen_1993_03","Melophorus_sp.W",3
"Andersen_1993_03","Andersen_1993_03","Melophorus_sp.X",2
"Andersen_1993_04","Andersen_1993_04","Camponotus_(rubiginosusgroup)sp.H",1
"Andersen_1993_04","Andersen_1993_04","Camponotus_fieldeae",11
"Andersen_1993_04","Andersen_1993_04","Melophorus_sp.Z",1
"Andersen_1993_04","Andersen_1993_04","Monomorium_sp.B",2
"Andersen_1993_04","Andersen_1993_04","Monomorium_sp.E",4
"Andersen_1993_04","Andersen_1993_04","Monomorium_sp.H",1
"Andersen_1993_04","Andersen_1993_04","Pheidole_sp.C",3
"Andersen_1993_04","Andersen_1993_04","Rhytidoponera_reticulata",3
"Andersen_1993_04","Andersen_1993_04","Rhytidoponera_reticulata",28
"Andersen_1993_04","Andersen_1993_04","Iridomyrmex_sanguineus",3
"Andersen_1993_04","Andersen_1993_04","Iridomyrmex_sp.A",4
"Andersen_1993_04","Andersen_1993_04","Iridomyrmex_sp.B",14
"Andersen_1993_04","Andersen_1993_04","Iridomyrmex_sp.C",39
"Andersen_1993_04","Andersen_1993_04","Iridomyrmex_sp.L",21
"Andersen_1993_04","Andersen_1993_04","Melophorus_sp.B",46
"Andersen_1993_04","Andersen_1993_04","Melophorus_sp.H",1
"Andersen_1993_04","Andersen_1993_04","Melophorus_sp.I",1
"Andersen_1993_05","Andersen_1993_05","Calomyrmex_sp.A",1
"Andersen_1993_05","Andersen_1993_05","Camponotus_sp.F",15
"Andersen_1993_05","Andersen_1993_05","Iridomyrmex_sp.Q",6
"Andersen_1993_05","Andersen_1993_05","Melophorus_sp.A",1
"Andersen_1993_05","Andersen_1993_05","Melophorus_sp.CC",1
"Andersen_1993_05","Andersen_1993_05","Melophorus_sp.D",39
"Andersen_1993_05","Andersen_1993_05","Melophorus_sp.F",4
"Andersen_1993_05","Andersen_1993_05","Melophorus_sp.J",24
"Andersen_1993_05","Andersen_1993_05","Melophorus_sp.L",2
"Andersen_1993_05","Andersen_1993_05","Melophorus_sp.M",12
"Andersen_1993_05","Andersen_1993_05","Melophorus_sp.T",1
"Andersen_1993_05","Andersen_1993_05","Meranoplus_sp.D",4
"Andersen_1993_05","Andersen_1993_05","Cerapachys_?brevis",1
"Andersen_1993_05","Andersen_1993_05","Meranoplus_sp.H",1
"Andersen_1993_05","Andersen_1993_05","Monomorium_(rothsteinigroup)sp.A",20
"Andersen_1993_05","Andersen_1993_05","Monomorium_(rothsteinigroup)sp.P",6
"Andersen_1993_05","Andersen_1993_05","Monomorium_sp.C",24
"Andersen_1993_05","Andersen_1993_05","Monomorium_sp.E",6
"Andersen_1993_05","Andersen_1993_05","Monomorium_sp.J",1
"Andersen_1993_05","Andersen_1993_05","Monomorium_sp.K",13
"Andersen_1993_05","Andersen_1993_05","Opisthopsis_?haddoni",1
"Andersen_1993_05","Andersen_1993_05","Paratrechina_(minutulagroup)sp.B",6
"Andersen_1993_05","Andersen_1993_05","Paratrechina_sp.A",2
"Andersen_1993_05","Andersen_1993_05","Crematogaster_sp.B",2
"Andersen_1993_05","Andersen_1993_05","Pheidole_sp.B",8
"Andersen_1993_05","Andersen_1993_05","Pheidole_sp.E",9
"Andersen_1993_05","Andersen_1993_05","Pheidole_sp.F",4
"Andersen_1993_05","Andersen_1993_05","Pheidole_sp.G",19
"Andersen_1993_05","Andersen_1993_05","Pheidole_sp.H",3
"Andersen_1993_05","Andersen_1993_05","Pheidole_sp.J",1
"Andersen_1993_05","Andersen_1993_05","Polyrhachis_(gabgroup)sp.C",2
"Andersen_1993_05","Andersen_1993_05","Rhytidoponera_reticulata",1
"Andersen_1993_05","Andersen_1993_05","Tetramorium_sp.A",8
"Andersen_1993_05","Andersen_1993_05","Iridomyrmex_?mayri",1
"Andersen_1993_05","Andersen_1993_05","Iridomyrmex_sanguineus",64
"Andersen_1993_05","Andersen_1993_05","Iridomyrmex_sp.A",13
"Andersen_1993_05","Andersen_1993_05","Iridomyrmex_sp.B",10
"Andersen_1993_05","Andersen_1993_05","Iridomyrmex_sp.D",38
"Andersen_1993_05","Andersen_1993_05","Iridomyrmex_sp.P",2
"Andersen_1993_06","Andersen_1993_06","Camponotus_sp.C",5
"Andersen_1993_06","Andersen_1993_06","Iridomyrmex_?mayri",72
"Andersen_1993_06","Andersen_1993_06","Melophorus_sp.D",11
"Andersen_1993_06","Andersen_1993_06","Melophorus_sp.J",23
"Andersen_1993_06","Andersen_1993_06","Melophorus_sp.L",6
"Andersen_1993_06","Andersen_1993_06","Melophorus_sp.M",3
"Andersen_1993_06","Andersen_1993_06","Melophorus_sp.X",2
"Andersen_1993_06","Andersen_1993_06","Melophorus_sp.Y",4
"Andersen_1993_06","Andersen_1993_06","Monomorium_(rothsteinigroup)sp.A",11
"Andersen_1993_06","Andersen_1993_06","Monomorium_sp.E",9
"Andersen_1993_06","Andersen_1993_06","Monomorium_sp.G",1
"Andersen_1993_06","Andersen_1993_06","Opisthopsis_?haddoni",1
"Andersen_1993_06","Andersen_1993_06","Iridomyrmex_sanguineus",4
"Andersen_1993_06","Andersen_1993_06","Paratrechina_(minutulagroup)sp.B",1
"Andersen_1993_06","Andersen_1993_06","Paratrechina_sp.A",11
"Andersen_1993_06","Andersen_1993_06","Pheidole_sp.F",2
"Andersen_1993_06","Andersen_1993_06","Pheidole_sp.G",9
"Andersen_1993_06","Andersen_1993_06","Rhytidoponera_?aurata",3
"Andersen_1993_06","Andersen_1993_06","Rhytidoponera_reticulata",14
"Andersen_1993_06","Andersen_1993_06","Rhytidoponera_reticulata",7
"Andersen_1993_06","Andersen_1993_06","Tapinoma_sp.A",1
"Andersen_1993_06","Andersen_1993_06","Tetramorium_sp.A",10
"Andersen_1993_06","Andersen_1993_06","Tetramorium_sp.nrspininode",3
"Andersen_1993_06","Andersen_1993_06","Iridomyrmex_sp.A",4
"Andersen_1993_06","Andersen_1993_06","Iridomyrmex_sp.B",2
"Andersen_1993_06","Andersen_1993_06","Iridomyrmex_sp.D",29
"Andersen_1993_06","Andersen_1993_06","Iridomyrmex_sp.J",1
"Andersen_1993_06","Andersen_1993_06","Melophorus_sp.?bagoti",1
"Andersen_1993_06","Andersen_1993_06","Melophorus_sp.A",7
"Andersen_1993_06","Andersen_1993_06","Melophorus_sp.B",6
"Andersen_1993_07","Andersen_1993_07","Camponotus_fieldeae",6
"Andersen_1993_07","Andersen_1993_07","Camponotus_sp.C",1
"Andersen_1993_07","Andersen_1993_07","Melophorus_sp.G",15
"Andersen_1993_07","Andersen_1993_07","Melophorus_sp.H",1
"Andersen_1993_07","Andersen_1993_07","Melophorus_sp.I",7
"Andersen_1993_07","Andersen_1993_07","Melophorus_sp.S",1
"Andersen_1993_07","Andersen_1993_07","Melophorus_sp.U",2
"Andersen_1993_07","Andersen_1993_07","Melophorus_sp.Z",3
"Andersen_1993_07","Andersen_1993_07","Monomorium_sp.E",25
"Andersen_1993_07","Andersen_1993_07","Monomorium_sp.G",2
"Andersen_1993_07","Andersen_1993_07","Monomorium_sp.S",1
"Andersen_1993_07","Andersen_1993_07","Polyrhachis_(gabgroup)sp.C",2
"Andersen_1993_07","Andersen_1993_07","Crematogaster_sp.A",2
"Andersen_1993_07","Andersen_1993_07","Polyrhachis_(Hagiornyrma)sp.A",1
"Andersen_1993_07","Andersen_1993_07","Rhytidoponera_(tenuisgroup)sp.C",1
"Andersen_1993_07","Andersen_1993_07","Rhytidoponera_(tyloxysgroup)sp.F",1
"Andersen_1993_07","Andersen_1993_07","Rhytidoponera_aurata",28
"Andersen_1993_07","Andersen_1993_07","Rhytidoponera_reticulata",23
"Andersen_1993_07","Andersen_1993_07","Tetramorium_sp.A",11
"Andersen_1993_07","Andersen_1993_07","Iridomyrmex_?mayri",7
"Andersen_1993_07","Andersen_1993_07","Iridomyrmex_sanguineus",29
"Andersen_1993_07","Andersen_1993_07","Iridomyrmex_sp.B",44
"Andersen_1993_07","Andersen_1993_07","Iridomyrmex_sp.C",21
"Andersen_1993_07","Andersen_1993_07","Iridomyrmex_sp.D",2
"Andersen_1993_07","Andersen_1993_07","Iridomyrmex_sp.F",4
"Andersen_1993_07","Andersen_1993_07","Melophorus_sp.F",1
"Andersen_1993_08","Andersen_1993_08","Camponotus_(discorsgroup)sp.G",1
"Andersen_1993_08","Andersen_1993_08","Camponotus_fieldeae",2
"Andersen_1993_08","Andersen_1993_08","Melophorus_sp.B",50
"Andersen_1993_08","Andersen_1993_08","Melophorus_sp.E",2
"Andersen_1993_08","Andersen_1993_08","Melophorus_sp.I",5
"Andersen_1993_08","Andersen_1993_08","Melophorus_sp.N",2
"Andersen_1993_08","Andersen_1993_08","Melophorus_sp.S",1
"Andersen_1993_08","Andersen_1993_08","Meranoplus_sp.B",1
"Andersen_1993_08","Andersen_1993_08","Monomorium_sp.C",7
"Andersen_1993_08","Andersen_1993_08","Monomorium_sp.E",11
"Andersen_1993_08","Andersen_1993_08","Monomorium_sp.G",1
"Andersen_1993_08","Andersen_1993_08","Monomorium_sp.H",1
"Andersen_1993_08","Andersen_1993_08","Camponotus_sp.F",1
"Andersen_1993_08","Andersen_1993_08","Polyrhachis_(Carnpomyrma)sp.E",1
"Andersen_1993_08","Andersen_1993_08","Rhytidoponera_(tyloxysgroup)sp.F",1
"Andersen_1993_08","Andersen_1993_08","Rhytidoponera_reticulata",7
"Andersen_1993_08","Andersen_1993_08","Tetramorium_sp.A",6
"Andersen_1993_08","Andersen_1993_08","Crematogaster_sp.B",1
"Andersen_1993_08","Andersen_1993_08","Iridomyrmex_sp.A",1
"Andersen_1993_08","Andersen_1993_08","Iridomyrmex_sp.B",32
"Andersen_1993_08","Andersen_1993_08","Iridomyrmex_sp.C",59
"Andersen_1993_08","Andersen_1993_08","Iridomyrmex_sp.D",8
"Andersen_1993_08","Andersen_1993_08","Iridomyrmex_sp.L",38
"Andersen_1993_08","Andersen_1993_08","Iridomyrmex_sp.S",1
"Andersen_1993_09","Andersen_1993_09","Camponotus_fieldeae",29
"Andersen_1993_09","Andersen_1993_09","Camponotus_sp.C",9
"Andersen_1993_09","Andersen_1993_09","Melophorus_sp.N",1
"Andersen_1993_09","Andersen_1993_09","Melophorus_sp.U",1
"Andersen_1993_09","Andersen_1993_09","Meranoplus_sp.B",14
"Andersen_1993_09","Andersen_1993_09","Monomorium_sp.E",18
"Andersen_1993_09","Andersen_1993_09","Pheidole_sp.C",4
"Andersen_1993_09","Andersen_1993_09","Rhytidoponera_reticulata",36
"Andersen_1993_09","Andersen_1993_09","Iridomyrmex_sp.B",11
"Andersen_1993_09","Andersen_1993_09","Iridomyrmex_sp.C",71
"Andersen_1993_09","Andersen_1993_09","Iridomyrmex_sp.D",17
"Andersen_1993_09","Andersen_1993_09","Iridomyrmex_sp.L",40
"Andersen_1993_09","Andersen_1993_09","Melophorus_sp.0",1
"Andersen_1993_09","Andersen_1993_09","Melophorus_sp.F",1
"Andersen_1993_09","Andersen_1993_09","Melophorus_sp.G",2
"Andersen_1993_09","Andersen_1993_09","Melophorus_sp.I",4
"Andersen_1997_01","Andersen_1997_01","Crematogaster_depilis",8
"Andersen_1997_01","Andersen_1997_01","Cyphomyrmex_wheeleri",1
"Andersen_1997_01","Andersen_1997_01","Pheidole_marcidula",32
"Andersen_1997_01","Andersen_1997_01","Pheidole_soritis",2
"Andersen_1997_01","Andersen_1997_01","Pogonomyrmex_apache",4
"Andersen_1997_01","Andersen_1997_01","Pogonomyrmex_barbatus",10
"Andersen_1997_01","Andersen_1997_01","Solenopsis_(Diplorhoptrum)_sp._A",3
"Andersen_1997_01","Andersen_1997_01","Solenopsis_xyloni",43
"Andersen_1997_01","Andersen_1997_01","Tetramorium_hispidum",24
"Andersen_1997_01","Andersen_1997_01","Dorymyrmex_sp._A",9
"Andersen_1997_01","Andersen_1997_01","Pogonomyrmex_imberbiculus",13
"Andersen_1997_01","Andersen_1997_01","Forelius_pruinosus",93
"Andersen_1997_01","Andersen_1997_01","Monomorium_(peninsulatum_Gregg_gp)_sp._B",35
"Andersen_1997_01","Andersen_1997_01","Myrmecocystus_depilis",2
"Andersen_1997_01","Andersen_1997_01","Myrmecocystus_mexicanus",3
"Andersen_1997_01","Andersen_1997_01","Myrmecocystus_mimicus",22
"Andersen_1997_01","Andersen_1997_01","Pheidole_desertorum",62
"Andersen_1997_02","Andersen_1997_02","Camponotus_(festinatus_(Buckley)_gp)_sp._B",32
