"site","year","sp","ab"
"ACHUPALL","",1,428
"ACHUPALL","",722,3
"ACHUPALL","",723,4
"ACHUPALL","",724,2
"ACHUPALL","",725,2
"ACHUPALL","",759,1
"ACHUPALL","",806,2
"ACHUPALL","",839,9
"ACHUPALL","",877,3
"ACHUPALL","",902,35
"ACHUPALL","",903,13
"ACHUPALL","",904,1
"ACHUPALL","",905,6
"ACHUPALL","",906,1
"ACHUPALL","",986,6
"ACHUPALL","",1045,14
"ACHUPALL","",1250,2
"ACHUPALL","",1264,1
"ACHUPALL","",2070,8
"ACHUPALL","",2351,5
"ACHUPALL","",2528,14
"ACHUPALL","",2529,16
"ACHUPALL","",2530,4
"ACHUPALL","",2531,37
"ACHUPALL","",2532,7
"ACHUPALL","",2665,8
"ACHUPALL","",2845,4
"ACHUPALL","",2889,7
"ACHUPALL","",2890,4
"ACHUPALL","",2891,1
"ACHUPALL","",2892,6
"ACHUPALL","",2893,1
"ACHUPALL","",2930,12
"ACHUPALL","",2994,1
"ACHUPALL","",3318,1
"ACHUPALL","",3320,1
"ACHUPALL","",3321,2
"ACHUPALL","",3418,2
"ACHUPALL","",3419,11
"ACHUPALL","",3637,5
"ACHUPALL","",4727,2
"ACHUPALL","",5046,1
"ACHUPALL","",5277,1
"ACHUPALL","",5407,3
"ACHUPALL","",5408,1
"ACHUPALL","",5580,4
"ACHUPALL","",5640,4
"ACHUPALL","",5660,2
"ACHUPALL","",5891,1
"ACHUPALL","",5910,7
"ACHUPALL","",5919,21
"ACHUPALL","",5920,2
"ACHUPALL","",5921,1
"ACHUPALL","",5922,3
"ACHUPALL","",5923,2
"ACHUPALL","",5924,8
"ACHUPALL","",5925,1
"ACHUPALL","",5926,4
"ACHUPALL","",5954,2
"ACHUPALL","",6775,2
"ACHUPALL","",6917,5
"ACHUPALL","",6928,2
"ACHUPALL","",6929,2
"ACHUPALL","",7106,2
"ACHUPALL","",7117,1
"ACHUPALL","",7122,1
"ACHUPALL","",7411,2
"ACHUPALL","",7590,8
"ACHUPALL","",7607,2
"ACHUPALL","",7609,1
"ACHUPALL","",7840,5
"ACHUPALL","",7959,6
"ACHUPALL","",8005,2
"ACHUPALL","",8184,2
"ACHUPALL","",8260,13
"ACHUPALL","",8261,5
"ACHUPALL","",8262,1
"ACHUPALL","",8263,1
"ACHUPALL","",8264,1
"ACHUPALL","",8339,5
"ACHUPALL","",8497,1
"ACHUPALL","",9293,4
"ACHUPALL","",9294,5
"ACHUPALL","",9302,1
"ACHUPALL","",9309,5
"ACHUPALL","",9334,3
"ACHUPALL","",9755,8
"ALLACHER","",24,1
"ALLACHER","",25,31
"ALLACHER","",1325,2
"ALLACHER","",1335,2
"ALLACHER","",1336,22
"ALLACHER","",1340,1
"ALLACHER","",2838,2
"ALLACHER","",4657,2
"ALLACHER","",4705,33
"ALLACHER","",7367,34
"ALLACHER","",7490,9
"ALLACHER","",7499,1
"ALLACHER","",7818,4
"ALLACHER","",7820,8
"ALLACHER","",7821,1
"ALLACHER","",7822,13
"ALLACHER","",7842,10
"ALLACHER","",7858,2
"ALLACHER","",8520,1
"ALLACHER","",9432,64
"ALLACHER","",9481,5
"ALLPAHUA","",180,1
"ALLPAHUA","",228,1
"ALLPAHUA","",268,1
"ALLPAHUA","",302,1
"ALLPAHUA","",303,1
"ALLPAHUA","",319,1
"ALLPAHUA","",322,1
"ALLPAHUA","",323,1
"ALLPAHUA","",332,1
"ALLPAHUA","",415,1
"ALLPAHUA","",416,1
"ALLPAHUA","",454,1
"ALLPAHUA","",455,1
"ALLPAHUA","",553,2
"ALLPAHUA","",630,1
"ALLPAHUA","",859,1
"ALLPAHUA","",932,1
"ALLPAHUA","",941,4
"ALLPAHUA","",1024,1
"ALLPAHUA","",1045,4
"ALLPAHUA","",1046,1
"ALLPAHUA","",1059,1
"ALLPAHUA","",1063,2
"ALLPAHUA","",1070,2
"ALLPAHUA","",1106,5
"ALLPAHUA","",1148,15
"ALLPAHUA","",1160,1
"ALLPAHUA","",1206,1
"ALLPAHUA","",1217,1
"ALLPAHUA","",1221,1
"ALLPAHUA","",1276,1
"ALLPAHUA","",1389,3
"ALLPAHUA","",1435,2
"ALLPAHUA","",1437,1
"ALLPAHUA","",1443,1
"ALLPAHUA","",1499,2
"ALLPAHUA","",1579,2
"ALLPAHUA","",1582,1
"ALLPAHUA","",1583,2
"ALLPAHUA","",1588,1
"ALLPAHUA","",1707,1
"ALLPAHUA","",1708,1
"ALLPAHUA","",1737,5
"ALLPAHUA","",1749,1
"ALLPAHUA","",1757,1
"ALLPAHUA","",1841,1
"ALLPAHUA","",1861,2
"ALLPAHUA","",1870,1
"ALLPAHUA","",1910,2
"ALLPAHUA","",1916,1
"ALLPAHUA","",1917,1
"ALLPAHUA","",1928,3
"ALLPAHUA","",1951,1
"ALLPAHUA","",1952,1
"ALLPAHUA","",1968,1
"ALLPAHUA","",2114,1
"ALLPAHUA","",2133,1
"ALLPAHUA","",2136,1
"ALLPAHUA","",2163,1
"ALLPAHUA","",2245,1
"ALLPAHUA","",2246,1
"ALLPAHUA","",2300,1
"ALLPAHUA","",2328,1
"ALLPAHUA","",2389,1
"ALLPAHUA","",2429,1
"ALLPAHUA","",2528,1
"ALLPAHUA","",2529,1
"ALLPAHUA","",2530,1
"ALLPAHUA","",2531,1
"ALLPAHUA","",2612,2
"ALLPAHUA","",2630,1
"ALLPAHUA","",2642,1
"ALLPAHUA","",2690,5
"ALLPAHUA","",2691,1
"ALLPAHUA","",2708,1
"ALLPAHUA","",2760,1
"ALLPAHUA","",2766,2
"ALLPAHUA","",2774,1
"ALLPAHUA","",2790,1
"ALLPAHUA","",3016,1
"ALLPAHUA","",3044,1
"ALLPAHUA","",3045,1
"ALLPAHUA","",3095,5
"ALLPAHUA","",3270,1
"ALLPAHUA","",3271,1
"ALLPAHUA","",3346,1
"ALLPAHUA","",3350,1
"ALLPAHUA","",3500,1
"ALLPAHUA","",3501,1
"ALLPAHUA","",3524,1
"ALLPAHUA","",3525,1
"ALLPAHUA","",3559,1
"ALLPAHUA","",3625,1
"ALLPAHUA","",3666,1
"ALLPAHUA","",3671,1
"ALLPAHUA","",3722,8
"ALLPAHUA","",3755,1
"ALLPAHUA","",3842,2
"ALLPAHUA","",3937,1
"ALLPAHUA","",3941,2
"ALLPAHUA","",4044,2
"ALLPAHUA","",4045,1
"ALLPAHUA","",4084,1
"ALLPAHUA","",4123,1
"ALLPAHUA","",4133,1
"ALLPAHUA","",4161,1
"ALLPAHUA","",4163,1
"ALLPAHUA","",4178,1
"ALLPAHUA","",4182,1
"ALLPAHUA","",4207,1
"ALLPAHUA","",4219,1
"ALLPAHUA","",4223,1
"ALLPAHUA","",4231,1
"ALLPAHUA","",4235,1
"ALLPAHUA","",4247,1
"ALLPAHUA","",4264,1
"ALLPAHUA","",4266,1
"ALLPAHUA","",4267,1
"ALLPAHUA","",4270,1
"ALLPAHUA","",4274,1
"ALLPAHUA","",4317,1
"ALLPAHUA","",4318,1
"ALLPAHUA","",4340,6
"ALLPAHUA","",4342,1
"ALLPAHUA","",4343,1
"ALLPAHUA","",4351,1
"ALLPAHUA","",4433,1
"ALLPAHUA","",4491,1
"ALLPAHUA","",4493,3
"ALLPAHUA","",4495,1
"ALLPAHUA","",4585,1
"ALLPAHUA","",4596,2
"ALLPAHUA","",4609,1
"ALLPAHUA","",4614,1
"ALLPAHUA","",4621,1
"ALLPAHUA","",4622,2
"ALLPAHUA","",4633,1
"ALLPAHUA","",4760,1
"ALLPAHUA","",4762,1
"ALLPAHUA","",4771,1
"ALLPAHUA","",4772,3
"ALLPAHUA","",4798,1
"ALLPAHUA","",4823,1
"ALLPAHUA","",4828,1
"ALLPAHUA","",4859,2
"ALLPAHUA","",4929,1
"ALLPAHUA","",4981,1
"ALLPAHUA","",4985,1
"ALLPAHUA","",4999,3
"ALLPAHUA","",5018,1
"ALLPAHUA","",5098,1
"ALLPAHUA","",5134,1
"ALLPAHUA","",5165,1
"ALLPAHUA","",5233,1
"ALLPAHUA","",5236,1
"ALLPAHUA","",5277,1
"ALLPAHUA","",5288,2
"ALLPAHUA","",5289,1
"ALLPAHUA","",5297,2
"ALLPAHUA","",5338,1
"ALLPAHUA","",5475,1
"ALLPAHUA","",5482,1
"ALLPAHUA","",5483,1
"ALLPAHUA","",5485,1
"ALLPAHUA","",5499,5
"ALLPAHUA","",5572,1
"ALLPAHUA","",5620,1
"ALLPAHUA","",5698,2
"ALLPAHUA","",5699,1
"ALLPAHUA","",5706,1
"ALLPAHUA","",5910,2
"ALLPAHUA","",6084,2
"ALLPAHUA","",6089,4
"ALLPAHUA","",6111,2
"ALLPAHUA","",6112,3
"ALLPAHUA","",6136,1
"ALLPAHUA","",6173,2
"ALLPAHUA","",6179,1
"ALLPAHUA","",6225,1
"ALLPAHUA","",6226,1
"ALLPAHUA","",6269,1
"ALLPAHUA","",6280,1
"ALLPAHUA","",6281,1
"ALLPAHUA","",6286,1
"ALLPAHUA","",6330,1
"ALLPAHUA","",6355,3
"ALLPAHUA","",6400,1
"ALLPAHUA","",6401,2
"ALLPAHUA","",6418,2
"ALLPAHUA","",6431,1
"ALLPAHUA","",6433,1
"ALLPAHUA","",6454,1
"ALLPAHUA","",6499,1
"ALLPAHUA","",6548,1
"ALLPAHUA","",6565,2
"ALLPAHUA","",6567,1
"ALLPAHUA","",6568,1
"ALLPAHUA","",6570,1
"ALLPAHUA","",6575,1
"ALLPAHUA","",6609,1
"ALLPAHUA","",6611,1
"ALLPAHUA","",6637,1
"ALLPAHUA","",6712,1
"ALLPAHUA","",6740,1
"ALLPAHUA","",6742,1
"ALLPAHUA","",6744,3
"ALLPAHUA","",6757,2
"ALLPAHUA","",6798,1
"ALLPAHUA","",6807,1
"ALLPAHUA","",6836,1
"ALLPAHUA","",6850,1
"ALLPAHUA","",7040,1
"ALLPAHUA","",7050,1
"ALLPAHUA","",7054,1
"ALLPAHUA","",7055,1
"ALLPAHUA","",7099,1
"ALLPAHUA","",7106,1
"ALLPAHUA","",7160,2
"ALLPAHUA","",7242,1
"ALLPAHUA","",7252,1
"ALLPAHUA","",7255,1
"ALLPAHUA","",7256,2
"ALLPAHUA","",7334,1
"ALLPAHUA","",7353,2
"ALLPAHUA","",7445,1
"ALLPAHUA","",7468,1
"ALLPAHUA","",7724,1
"ALLPAHUA","",7855,1
"ALLPAHUA","",8184,1
"ALLPAHUA","",8381,1
"ALLPAHUA","",8382,3
"ALLPAHUA","",8383,1
"ALLPAHUA","",8384,1
"ALLPAHUA","",8385,1
"ALLPAHUA","",8386,2
"ALLPAHUA","",8387,1
"ALLPAHUA","",8462,1
"ALLPAHUA","",8514,2
"ALLPAHUA","",8537,2
"ALLPAHUA","",8538,1
"ALLPAHUA","",8645,1
"ALLPAHUA","",8678,1
"ALLPAHUA","",8689,1
"ALLPAHUA","",8699,1
"ALLPAHUA","",8717,2
"ALLPAHUA","",8720,2
"ALLPAHUA","",8780,1
"ALLPAHUA","",8782,1
"ALLPAHUA","",8796,1
"ALLPAHUA","",8828,1
"ALLPAHUA","",8871,2
"ALLPAHUA","",8872,1
"ALLPAHUA","",8891,2
"ALLPAHUA","",8960,1
"ALLPAHUA","",8977,1
"ALLPAHUA","",8978,1
"ALLPAHUA","",8979,1
"ALLPAHUA","",8980,5
"ALLPAHUA","",8981,2
"ALLPAHUA","",8982,1
"ALLPAHUA","",9021,1
"ALLPAHUA","",9063,1
"ALLPAHUA","",9111,1
"ALLPAHUA","",9255,1
"ALLPAHUA","",9256,1
"ALLPAHUA","",9257,1
"ALLPAHUA","",9264,2
"ALLPAHUA","",9266,3
"ALLPAHUA","",9449,2
"ALLPAHUA","",9638,1
"ALLPAHUA","",9667,4
"ALLPAHUA","",9668,1
"ALLPAHUA","",9675,2
"ALLPAHUA","",9680,5
"ALLPAHUA","",9696,1
"ALTERDOC","",69,2
"ALTERDOC","",152,3
"ALTERDOC","",222,1
"ALTERDOC","",454,10
"ALTERDOC","",455,5
"ALTERDOC","",1591,2
"ALTERDOC","",2389,1
"ALTERDOC","",2528,1
"ALTERDOC","",3055,1
"ALTERDOC","",3072,1
"ALTERDOC","",3377,2
"ALTERDOC","",3901,4
"ALTERDOC","",4011,3
"ALTERDOC","",4084,3
"ALTERDOC","",4317,3
"ALTERDOC","",4555,26
"ALTERDOC","",4578,1
"ALTERDOC","",4762,6
"ALTERDOC","",4763,3
"ALTERDOC","",5642,7
"ALTERDOC","",5682,6
"ALTERDOC","",5683,11
"ALTERDOC","",5910,6
"ALTERDOC","",7158,4
"ALTERDOC","",7168,3
"ALTERDOC","",7357,2
"ALTERDOC","",7715,3
"ALTERDOC","",8588,2
"ALTERDOC","",8649,1
"ALTERDOC","",8871,19
"ALTERDOC","",9066,7
"ALTERDOC","",9730,1
"ALTERDOC","",9732,10
"ALTERDOC","",9745,4
"ALTODEMI","",54,1
"ALTODEMI","",712,1
"ALTODEMI","",816,4
"ALTODEMI","",831,15
"ALTODEMI","",859,3
"ALTODEMI","",960,1
"ALTODEMI","",992,2
"ALTODEMI","",1016,12
"ALTODEMI","",1024,13
"ALTODEMI","",1046,1
"ALTODEMI","",1053,1
"ALTODEMI","",1118,3
"ALTODEMI","",1120,1
"ALTODEMI","",1219,3
"ALTODEMI","",1220,5
"ALTODEMI","",1306,1
"ALTODEMI","",1563,3
"ALTODEMI","",2108,2
"ALTODEMI","",2271,2
"ALTODEMI","",2354,5
"ALTODEMI","",2528,2
"ALTODEMI","",2529,3
"ALTODEMI","",2530,3
"ALTODEMI","",2642,5
"ALTODEMI","",2889,1
"ALTODEMI","",2930,20
"ALTODEMI","",2931,18
"ALTODEMI","",2933,39
"ALTODEMI","",2934,5
"ALTODEMI","",2935,4
"ALTODEMI","",2956,5
"ALTODEMI","",2957,1
"ALTODEMI","",2958,1
"ALTODEMI","",2959,4
"ALTODEMI","",2981,1
"ALTODEMI","",3289,1
"ALTODEMI","",3291,2
"ALTODEMI","",3308,1
"ALTODEMI","",3318,1
"ALTODEMI","",3329,1
"ALTODEMI","",3637,4
"ALTODEMI","",3710,1
"ALTODEMI","",4219,4
"ALTODEMI","",4223,1
"ALTODEMI","",4224,1
"ALTODEMI","",4225,1
"ALTODEMI","",4500,1
"ALTODEMI","",4966,13
"ALTODEMI","",5277,1
"ALTODEMI","",5288,1
"ALTODEMI","",5315,1
"ALTODEMI","",5370,1
"ALTODEMI","",5523,1
"ALTODEMI","",5672,1
"ALTODEMI","",5769,4
"ALTODEMI","",5827,14
"ALTODEMI","",5838,1
"ALTODEMI","",5870,3
"ALTODEMI","",5910,4
"ALTODEMI","",5919,1
"ALTODEMI","",5920,NA
"ALTODEMI","",5921,3
"ALTODEMI","",5922,1
"ALTODEMI","",5923,1
"ALTODEMI","",6215,1
"ALTODEMI","",6357,3
"ALTODEMI","",6453,3
"ALTODEMI","",6477,1
"ALTODEMI","",6675,5
"ALTODEMI","",6850,1
"ALTODEMI","",7106,1
"ALTODEMI","",7539,6
"ALTODEMI","",7541,1
"ALTODEMI","",7622,1
"ALTODEMI","",8072,2
"ALTODEMI","",8221,5
"ALTODEMI","",8224,1
"ALTODEMI","",8260,12
"ALTODEMI","",8332,2
"ALTODEMI","",8588,1
"ALTODEMI","",8712,1
"ALTODEMI","",8977,2
"ALTODEMI","",9101,1
"ALTODEMI","",9124,2
"ALTODEMI","",9319,2
"ALTODEMI","",9475,3
"ALTODEMI","",9621,1
"ALTODEMI","",9696,1
"ALTOSAPA","",722,1
"ALTOSAPA","",723,2
"ALTOSAPA","",724,1
"ALTOSAPA","",759,1
"ALTOSAPA","",902,13
"ALTOSAPA","",903,7
"ALTOSAPA","",986,6
"ALTOSAPA","",1045,1
"ALTOSAPA","",1231,2
"ALTOSAPA","",1232,2
"ALTOSAPA","",1276,1
"ALTOSAPA","",1299,6
"ALTOSAPA","",1768,6
"ALTOSAPA","",2351,5
"ALTOSAPA","",2528,2
"ALTOSAPA","",2529,9
"ALTOSAPA","",2530,2
"ALTOSAPA","",2602,1
"ALTOSAPA","",2889,4
"ALTOSAPA","",2930,2
"ALTOSAPA","",2931,15
"ALTOSAPA","",2933,63
"ALTOSAPA","",2934,3
"ALTOSAPA","",2935,1
"ALTOSAPA","",2994,9
"ALTOSAPA","",3318,17
"ALTOSAPA","",3320,6
"ALTOSAPA","",3321,1
"ALTOSAPA","",4691,18
"ALTOSAPA","",4925,3
"ALTOSAPA","",5277,1
"ALTOSAPA","",5288,1
"ALTOSAPA","",5370,3
"ALTOSAPA","",5371,4
"ALTOSAPA","",5372,1
"ALTOSAPA","",5838,9
"ALTOSAPA","",5910,1
"ALTOSAPA","",5919,16
"ALTOSAPA","",5920,14
"ALTOSAPA","",5921,5
"ALTOSAPA","",5922,9
"ALTOSAPA","",5923,5
"ALTOSAPA","",5924,2
"ALTOSAPA","",5925,9
"ALTOSAPA","",5926,2
"ALTOSAPA","",6928,13
"ALTOSAPA","",7400,2
"ALTOSAPA","",7539,24
"ALTOSAPA","",7541,1
"ALTOSAPA","",7664,1
"ALTOSAPA","",7712,1
"ALTOSAPA","",7840,2
"ALTOSAPA","",7959,5
"ALTOSAPA","",7960,4
"ALTOSAPA","",8122,9
"ALTOSAPA","",8184,11
"ALTOSAPA","",8260,1
"ALTOSAPA","",8462,6
"ALTOSAPA","",9293,6
"ALTOSAPA","",9322,1
"ALTOSAPA","",9323,2
"ALTOSAPA","",9334,4
"ALTOSAPA","",9696,5
"ALTOSAPA","",9755,1
"AMOTAPE","",656,1
"AMOTAPE","",1243,2
"AMOTAPE","",1303,2
"AMOTAPE","",1307,1
"AMOTAPE","",1403,2
"AMOTAPE","",1492,2
"AMOTAPE","",1496,1
"AMOTAPE","",1583,3
"AMOTAPE","",1591,1
"AMOTAPE","",1633,2
"AMOTAPE","",1644,4
"AMOTAPE","",1718,1
"AMOTAPE","",1720,3
"AMOTAPE","",1760,2
"AMOTAPE","",1996,3
"AMOTAPE","",1998,1
"AMOTAPE","",2254,2
"AMOTAPE","",2260,2
"AMOTAPE","",2726,7
"AMOTAPE","",2829,1
"AMOTAPE","",3354,3
"AMOTAPE","",3597,4
"AMOTAPE","",3711,12
"AMOTAPE","",3963,1
"AMOTAPE","",3986,1
"AMOTAPE","",3987,1
"AMOTAPE","",4122,3
"AMOTAPE","",4288,1
"AMOTAPE","",4357,11
"AMOTAPE","",4507,1
"AMOTAPE","",4744,2
"AMOTAPE","",4771,13
"AMOTAPE","",4846,6
"AMOTAPE","",5728,2
"AMOTAPE","",6037,12
"AMOTAPE","",6426,2
"AMOTAPE","",6453,1
"AMOTAPE","",7197,3
"AMOTAPE","",7274,3
"AMOTAPE","",7359,26
"AMOTAPE","",7673,1
"AMOTAPE","",7677,5
"AMOTAPE","",8294,3
"AMOTAPE","",8347,171
"AMOTAPE","",8393,1
"AMOTAPE","",8477,1
"AMOTAPE","",8479,19
"AMOTAPE","",8746,2
"AMOTAPE","",9164,1
"AMOTAPE","",9450,5
"AMOTAPE","",9497,4
"AMOTAPE","",9566,16
"AMOTAPE","",9689,14
"AMOTAPE","",9696,1
"ANCHICAY","",115,1
"ANCHICAY","",302,3
"ANCHICAY","",303,1
"ANCHICAY","",319,1
"ANCHICAY","",322,3
"ANCHICAY","",631,1
"ANCHICAY","",774,2
"ANCHICAY","",788,1
"ANCHICAY","",806,1
"ANCHICAY","",807,3
"ANCHICAY","",808,1
"ANCHICAY","",809,4
"ANCHICAY","",810,2
"ANCHICAY","",811,1
"ANCHICAY","",820,1
"ANCHICAY","",831,4
"ANCHICAY","",839,1
"ANCHICAY","",902,2
"ANCHICAY","",960,1
"ANCHICAY","",1032,2
"ANCHICAY","",1045,1
"ANCHICAY","",1046,1
"ANCHICAY","",1069,1
"ANCHICAY","",1160,1
"ANCHICAY","",1174,53
"ANCHICAY","",1175,4
"ANCHICAY","",1238,1
"ANCHICAY","",1276,2
"ANCHICAY","",1460,1
"ANCHICAY","",1559,2
"ANCHICAY","",1649,1
"ANCHICAY","",1680,1
"ANCHICAY","",1688,1
"ANCHICAY","",1690,22
"ANCHICAY","",1691,4
"ANCHICAY","",1762,1
"ANCHICAY","",1861,1
"ANCHICAY","",1862,1
"ANCHICAY","",1869,7
"ANCHICAY","",1910,2
"ANCHICAY","",1916,3
"ANCHICAY","",1968,7
"ANCHICAY","",2157,3
"ANCHICAY","",2208,9
"ANCHICAY","",2209,1
"ANCHICAY","",2210,1
"ANCHICAY","",2211,2
"ANCHICAY","",2429,5
"ANCHICAY","",2430,2
"ANCHICAY","",2431,2
"ANCHICAY","",2528,3
"ANCHICAY","",2529,2
"ANCHICAY","",2651,2
"ANCHICAY","",2818,1
"ANCHICAY","",2981,1
"ANCHICAY","",2982,1
"ANCHICAY","",3016,2
"ANCHICAY","",3090,9
"ANCHICAY","",3270,1
"ANCHICAY","",3271,1
"ANCHICAY","",3318,2
"ANCHICAY","",3418,1
"ANCHICAY","",3534,10
"ANCHICAY","",3768,1
"ANCHICAY","",4219,2
"ANCHICAY","",4223,1
"ANCHICAY","",4224,1
"ANCHICAY","",4225,3
"ANCHICAY","",4377,4
"ANCHICAY","",4378,1
"ANCHICAY","",4433,1
"ANCHICAY","",4500,1
"ANCHICAY","",4849,1
"ANCHICAY","",4887,2
"ANCHICAY","",4956,1
"ANCHICAY","",5277,1
"ANCHICAY","",5288,1
"ANCHICAY","",5289,2
"ANCHICAY","",5290,1
"ANCHICAY","",5291,1
"ANCHICAY","",5292,1
"ANCHICAY","",5483,2
"ANCHICAY","",5485,7
"ANCHICAY","",5706,1
"ANCHICAY","",5769,1
"ANCHICAY","",5838,5
"ANCHICAY","",5842,2
"ANCHICAY","",5910,1
"ANCHICAY","",5911,1
"ANCHICAY","",5912,5
"ANCHICAY","",5913,1
"ANCHICAY","",5914,1
"ANCHICAY","",5915,1
"ANCHICAY","",5916,1
"ANCHICAY","",5917,1
"ANCHICAY","",5919,3
"ANCHICAY","",5920,19
"ANCHICAY","",5921,1
"ANCHICAY","",5922,2
"ANCHICAY","",5923,3
"ANCHICAY","",5924,4
"ANCHICAY","",5925,1
"ANCHICAY","",5926,1
"ANCHICAY","",5982,2
"ANCHICAY","",6215,1
"ANCHICAY","",6228,1
"ANCHICAY","",6402,1
"ANCHICAY","",6407,7
"ANCHICAY","",6477,1
"ANCHICAY","",6529,5
"ANCHICAY","",6554,1
"ANCHICAY","",6570,1
"ANCHICAY","",6614,1
"ANCHICAY","",6675,6
"ANCHICAY","",6712,2
"ANCHICAY","",6792,1
"ANCHICAY","",6801,3
"ANCHICAY","",6828,7
"ANCHICAY","",6829,1
"ANCHICAY","",6850,9
"ANCHICAY","",6881,4
"ANCHICAY","",7255,3
"ANCHICAY","",7256,4
"ANCHICAY","",7288,5
"ANCHICAY","",7539,1
"ANCHICAY","",7541,2
"ANCHICAY","",7542,1
"ANCHICAY","",7647,1
"ANCHICAY","",7959,2
"ANCHICAY","",8005,7
"ANCHICAY","",8143,1
"ANCHICAY","",8146,5
"ANCHICAY","",8207,2
"ANCHICAY","",8260,1
"ANCHICAY","",8261,3
"ANCHICAY","",8262,2
"ANCHICAY","",8325,1
"ANCHICAY","",8712,2
"ANCHICAY","",8714,1
"ANCHICAY","",9066,3
"ANCHICAY","",9643,3
"ANCHICAY","",9745,2
"ANCHICAY","",9746,1
"ANKARIF","",94,1
"ANKARIF","",338,3
"ANKARIF","",371,1
"ANKARIF","",585,11
"ANKARIF","",633,1
"ANKARIF","",663,1
"ANKARIF","",1190,1
"ANKARIF","",1191,5
"ANKARIF","",1343,2
"ANKARIF","",1575,2
"ANKARIF","",1812,3
"ANKARIF","",1813,1
"ANKARIF","",1860,1
"ANKARIF","",1861,1
"ANKARIF","",2232,2
"ANKARIF","",2233,1
"ANKARIF","",2305,5
"ANKARIF","",2576,1
"ANKARIF","",2690,4
"ANKARIF","",2691,4
"ANKARIF","",2692,1
"ANKARIF","",2704,6
"ANKARIF","",2813,1
"ANKARIF","",3016,6
"ANKARIF","",3017,7
"ANKARIF","",3180,11
"ANKARIF","",3184,1
"ANKARIF","",3240,29
"ANKARIF","",3417,3
"ANKARIF","",3583,58
"ANKARIF","",3651,5
"ANKARIF","",3842,2
"ANKARIF","",3879,13
"ANKARIF","",3918,8
"ANKARIF","",3941,1
"ANKARIF","",4041,9
"ANKARIF","",4042,1
"ANKARIF","",4043,2
"ANKARIF","",4317,4
"ANKARIF","",4463,1
"ANKARIF","",4625,3
"ANKARIF","",4726,5
"ANKARIF","",4800,1
"ANKARIF","",4801,1
"ANKARIF","",4903,29
"ANKARIF","",4904,1
"ANKARIF","",4994,8
"ANKARIF","",4995,2
"ANKARIF","",5047,1
"ANKARIF","",5624,3
"ANKARIF","",5755,1
"ANKARIF","",5857,3
"ANKARIF","",6026,1
"ANKARIF","",6027,2
"ANKARIF","",6028,3
"ANKARIF","",6132,7
"ANKARIF","",6267,5
"ANKARIF","",6292,3
"ANKARIF","",6293,21
"ANKARIF","",6307,1
"ANKARIF","",6654,20
"ANKARIF","",7106,11
"ANKARIF","",7117,4
"ANKARIF","",7413,1
"ANKARIF","",7439,2
"ANKARIF","",7758,1
"ANKARIF","",7783,1
"ANKARIF","",7966,3
"ANKARIF","",8065,1
"ANKARIF","",8103,1
"ANKARIF","",8366,1
"ANKARIF","",8462,1
"ANKARIF","",8463,1
"ANKARIF","",8535,1
"ANKARIF","",8539,1
"ANKARIF","",8605,3
"ANKARIF","",8633,2
"ANKARIF","",9151,6
"ANKARIF","",9165,10
"ANKARIF","",9205,1
"ANKARIF","",9206,3
"ANKARIF","",9207,2
"ANKARIF","",9232,3
"ANKARIF","",9400,7
"ANKARIF","",9401,7
"ANKARIF","",9402,4
"ANKARIF","",9403,1
"ANKARIF","",9418,1
"ANKARIF","",9504,1
"ANKARIF","",9604,3
"ANKARIF","",9605,2
"ANKARIF","",9606,1
"ANKARIF","",9631,2
"ANKARIF","",9650,1
"ANKARIF","",9696,3
"ANKARIF","",9711,2
"ANTADO","",152,3
"ANTADO","",302,2
"ANTADO","",303,1
"ANTADO","",319,1
"ANTADO","",397,1
"ANTADO","",610,1
"ANTADO","",611,2
"ANTADO","",722,1
"ANTADO","",759,3
"ANTADO","",760,2
"ANTADO","",762,3
"ANTADO","",806,2
"ANTADO","",831,6
"ANTADO","",832,2
"ANTADO","",877,2
"ANTADO","",902,1
"ANTADO","",903,2
"ANTADO","",922,1
"ANTADO","",982,3
"ANTADO","",1045,8
"ANTADO","",1173,2
"ANTADO","",1210,1
"ANTADO","",1233,1
"ANTADO","",1290,1
"ANTADO","",1563,1
"ANTADO","",1689,1
"ANTADO","",1690,1
"ANTADO","",1706,1
"ANTADO","",1732,3
"ANTADO","",1756,1
"ANTADO","",2108,1
"ANTADO","",2163,2
"ANTADO","",2328,6
"ANTADO","",2351,3
"ANTADO","",2429,1
"ANTADO","",2487,1
"ANTADO","",2503,2
"ANTADO","",2528,2
"ANTADO","",2529,1
"ANTADO","",2530,2
"ANTADO","",2531,1
"ANTADO","",2576,1
"ANTADO","",2651,5
"ANTADO","",2665,1
"ANTADO","",2847,3
"ANTADO","",2854,1
"ANTADO","",2908,2
"ANTADO","",2930,3
"ANTADO","",2931,1
"ANTADO","",2933,1
"ANTADO","",2934,1
"ANTADO","",2935,1
"ANTADO","",2954,3
"ANTADO","",2981,3
"ANTADO","",2982,1
"ANTADO","",2994,1
"ANTADO","",3016,1
"ANTADO","",3318,1
"ANTADO","",3320,2
"ANTADO","",3321,1
"ANTADO","",3366,1
"ANTADO","",3418,5
"ANTADO","",3637,13
"ANTADO","",3785,2
"ANTADO","",3953,3
"ANTADO","",4106,2
"ANTADO","",4219,3
"ANTADO","",4223,1
"ANTADO","",4224,1
"ANTADO","",4225,1
"ANTADO","",4377,8
